"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","e09c8f5d6415ab0856782421cb3511b0","2625","80-100","8,079","8-10","7","3","8,436","650,225","8,023","618,421","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","786c5d67ef5504b7a80096d4b69cb927","2925","80-100","7,072","6-8","7","3","8,167","577,028","2,19","154,725","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","a93a2a85c71ee53a15ef9c543f170fe4","2520","80-100","8,423","8-10","7","3","8,573","687,575","8,086","648,492","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","61a0668e22a4395cd8317e2fe6da20e7","2565","80-100","6,81","6-8","7","3","7,51","398,154","6,468","342,928","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","c99f104ab25ca0296c04c920edf13eb1","2625","80-100","7,482","6-8","7","3","7,857","492,662","7,353","461,047","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","9512850e2313b669b6db09b746761030","2310","60-80","6,882","6-8","7","3","7,605","423,905","5,541","308,858","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","a2ee856ce81b7cacc8d00164a8eb4da7","2475","80-100","7,447","6-8","7","3","7,978","525,608","6,464","425,883","28"
"21103113","CIÊNCIAS - BIOLOGIA (LIC) - M","1ab1c6bc0a9e1f8d58b618e815da5b66","2565","80-100","8,005","8-10","7","3","8,146","571,183","7,822","548,504","28"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","8ce90eb4ecbb190d629eafead740978d","2475","80-100","6,847","6-8","14","7","8,061","560,47","3,359","233,583","23"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","88105a9bb1de6b08d9e7a6ea825ed000","2910","80-100","6,246","6-8","14","7","7,312","371,066","3,263","165,565","23"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","dcfaab906f018c2be5eae1a8e5854348","2760","80-100","6,336","6-8","12","6","7,306","369,447","3,616","182,866","23"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","cefb7e2bb8dfbfcf3dd0fa85e4965497","2880","80-100","6,91","6-8","12","6","7,696","468,265","4,299","261,547","23"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","b5360626ea76ec81e016fac57c0bc411","2370","60-80","5,53","4-6","12","6","7,17","334,931","2,712","126,685","23"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","378036f4f21545a68ae7e48c78f5e9ae","2640","80-100","6,343","6-8","10","5","7,314","371,386","4,315","219,125","23"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","a7e42a82f96245b91addb625646576eb","2280","60-80","6,363","6-8","10","5","7,707","471,02","3,672","224,38","23"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","d76f22d0bdfa20c21a04915058de4201","2640","80-100","6,476","6-8","10","5","7,527","425,465","4,318","244,059","23"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","2eac02d924fe94f685235c3e4a00daa7","2670","80-100","7,193","6-8","10","5","8,06","560,345","5,007","348,117","23"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","b4f575ec67ca30918ee888142a57c313","2475","80-100","7,24","6-8","10","5","7,809","496,802","4,548","289,314","23"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","11992794e19e462e04b05237f8582c42","2115","60-80","6,378","6-8","10","5","7,294","366,318","3,372","169,367","23"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","1a5d1a6b53b0045e474c1622f7fa8cfb","2730","80-100","5,512","4-6","10","5","7,414","396,804","2,098","112,263","23"
"Cód. Curso","Curso","26f63f9c33f48426e03e46d60d596f1a","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","41c71730b35ebfbb79e2cfe4e5677120","1725","40-60","6,509","6-8","8","4","7,606","445,415","3,376","197,672","23"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","2302e2388eb980199553279f51f208c6","1995","60-80","6,518","6-8","8","4","7,378","387,728","4,13","217,042","23"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","1becb5938c19d4c7c059599a5196d489","2295","60-80","7,348","6-8","8","4","7,787","491,192","5,524","348,434","23"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","f43d4688f31dd80cb0cd23edbc0d8cca","1995","60-80","6,278","6-8","8","4","7,38","388,299","4,029","211,994","23"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","80ad0d23f67e696893c56601cbcec113","2130","60-80","7,056","6-8","8","4","7,674","462,592","4,992","300,894","23"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","1b8efdb08c445ef1f6cbcfe7807f29b3","1485","40-60","7,496","6-8","6","3","7,89","517,258","4,73","310,07","23"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","6c05b20ad7f8ed833843ca950dc4220d","960","20-40","5,165","4-6","6","3","7,444","404,322","1,954","106,16","23"
"21103213","CIÊNCIAS - BIOLOGIA (LIC) - N","14448f024c739e79a05449f57ec222a4","1380","40-60","5,79","4-6","6","3","7,19","340,144","3,272","154,784","23"
"21103112","CIÊNCIAS - MATEMÁTICA (LIC) - M","08b6d73733e2d242692df660cddcbd90","2925","80-100","6,165","6-8","13","6","7,663","434,416","3,281","186,015","29"
"21103112","CIÊNCIAS - MATEMÁTICA (LIC) - M","221d3bcf30244049e59679c06e4a55d6","2625","80-100","6,694","6-8","11","5","7,53","408,794","3,85","209,021","29"
"21103112","CIÊNCIAS - MATEMÁTICA (LIC) - M","1de82427d16b83bb2c4fa433729fdc79","2820","80-100","6,09","6-8","11","5","7,077","321,358","3,926","178,288","29"
"21103112","CIÊNCIAS - MATEMÁTICA (LIC) - M","3cea2668ca255adf1e5546e7ed8e15e9","3000","80-100","8,043","8-10","9","4","8,647","624,212","6,411","462,803","29"
"21103112","CIÊNCIAS - MATEMÁTICA (LIC) - M","d161961a1f3584a7a9adf0df2fe155c2","2985","80-100","7,088","6-8","9","4","7,482","399,46","6,102","325,766","29"
"21103112","CIÊNCIAS - MATEMÁTICA (LIC) - M","cfa416f65d5390bcfb0dafc5f9755304","2310","60-80","6,42","6-8","9","4","7,515","405,832","4,082","220,452","29"
"21103112","CIÊNCIAS - MATEMÁTICA (LIC) - M","6a4d8403b78c172294c8fc63b75097e5","2595","80-100","6,993","6-8","9","4","7,825","465,742","5,31","316,05","29"
"21103112","CIÊNCIAS - MATEMÁTICA (LIC) - M","57de9e3fdc8d504b6a4e0fb500f7aaae","2790","80-100","7,278","6-8","9","4","7,952","490,089","5,691","350,77","29"
"21103112","CIÊNCIAS - MATEMÁTICA (LIC) - M","9ea042e56dfaf05653ce3af87ccbebfb","2520","80-100","7,525","6-8","7","3","7,94","487,94","7,147","439,17","29"
"21103112","CIÊNCIAS - MATEMÁTICA (LIC) - M","4f2d811dc83f425a9793628747918041","2610","80-100","8,919","8-10","7","3","8,919","676,738","8,958","679,668","29"
"21103112","CIÊNCIAS - MATEMÁTICA (LIC) - M","39332bac5286f40c2533052a9e9635be","2565","80-100","7,146","6-8","7","3","7,569","416,265","6,943","381,831","29"
"21103112","CIÊNCIAS - MATEMÁTICA (LIC) - M","a2fb02c755582a1a862bcffcf2737f8d","1200","40-60","4,878","4-6","7","3","7,794","459,629","1,945","114,724","29"
"21103112","CIÊNCIAS - MATEMÁTICA (LIC) - M","f3b46dbe1f35f011877d94cdd0e95e56","2745","80-100","8,11","8-10","7","3","8,221","542,127","8,498","560,387","29"
"21103112","CIÊNCIAS - MATEMÁTICA (LIC) - M","b97b79ca68e87c06c4e54288d1fa8364","1995","60-80","6,026","6-8","7","3","7,544","411,365","4,279","233,338","29"
"21103112","CIÊNCIAS - MATEMÁTICA (LIC) - M","080dc0051091080280e3a5b42149378f","2670","80-100","7,915","6-8","7","3","8,131","524,682","7,868","507,693","29"
"21103112","CIÊNCIAS - MATEMÁTICA (LIC) - M","2d75a1d7158c04e03b942de4f2559665","2655","80-100","8,226","8-10","7","3","8,614","617,81","8,374","600,642","29"
"21103112","CIÊNCIAS - MATEMÁTICA (LIC) - M","7c9a34433bd4ef65ec979ae5cfbbe081","1425","40-60","6,692","6-8","7","3","8,229","543,701","3,705","244,764","29"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","b39a1435b6fc837b6845e31c78cacceb","3060","80-100","6,827","6-8","14","7","7,72","415,577","3,796","204,38","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","7311ef1fdb9eacf28cc4899c37f2343a","3015","80-100","7,798","6-8","12","6","8,42","604,835","5,254","377,412","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","8459a1c7a0a9ad3968bbefef855ee498","2475","80-100","6,76","6-8","12","6","7,466","347,104","3,522","163,728","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","ed13901c0acb246393cc1d354b99a9d3","3000","80-100","8,791","8-10","10","5","8,791","704,921","6,965","558,464","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","fc6f5169b0a2744a89a442c223191a2c","3000","80-100","7,58","6-8","10","5","7,94","475,232","5,833","349,115","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","315f27c4b57178f92008763f9e62ca25","2550","80-100","6,709","6-8","10","5","7,715","414,413","4,416","237,206","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","ea020797f8942e0acd2ffcce9e1ab6dd","2985","80-100","7,688","6-8","10","5","7,735","419,646","6,127","332,401","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","42febd60b568e648c2f8efa3c029e666","2220","60-80","5,976","4-6","10","5","7,639","393,677","3,414","175,964","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","1b2704cfb65768c88451e30ec65f5d46","2520","80-100","7,655","6-8","8","4","8,073","510,913","6,429","406,862","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","b3a7f2a4ca133ae70fd00db98c28d2b3","2565","80-100","7,583","6-8","8","4","7,754","424,97","7,312","400,704","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","e19f908d6dc320a0761a65b81c7d1ad2","2670","80-100","7,837","6-8","8","4","7,969","482,956","7,045","426,977","44"
"Cód. Curso","Curso","26f63f9c33f48426e03e46d60d596f1a","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","76deb32adc4145c4c7e8f9f64c5fc7a1","1890","60-80","7,114","6-8","8","4","8,111","521,308","4,394","282,429","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","1ce9af56cadb82d6ec0f0ae0a12a3f39","2235","60-80","7,767","6-8","8","4","8,048","504,351","5,64","353,444","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","9c282111bc46f1d8085a3f26dcbd9981","2310","60-80","7,235","6-8","8","4","7,729","417,998","5,23","282,864","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","87488df015102f9ff7527d8dd768d8ac","2385","80-100","7,891","6-8","8","4","8,004","492,32","6,156","378,677","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","0b4e8973bf4d5919a9841420bd6aebb7","2625","80-100","8,049","8-10","8","4","8,147","531,116","7,08","461,509","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","a87d1265fb17fc8c1bac50be0f65b0b6","2520","80-100","7,942","6-8","8","4","8,35","585,823","6,649","466,516","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","4f3999538e8d3ee85d088e15f07e7187","1650","40-60","7,543","6-8","6","3","7,755","425,013","5,494","301,136","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","82244a6dafcf91e3a25b1bfd921e335a","1770","40-60","7,74","6-8","6","3","7,965","481,918","5,927","358,624","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","0ac5aa951d26c25adca69d95e5267a9c","1815","60-80","8,05","8-10","6","3","8,582","648,429","6,559","495,583","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","ecb455ca11fd55946a723f4488e3dcb3","1425","40-60","7,048","6-8","6","3","7,558","371,905","4,293","211,236","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","a873c3346348df43e44083fb18813b18","270","0-20","2,146","2-4","6","3","6,656","128,216","0,207","3,996","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","dfe599764844ee014586e72b4040a561","1785","60-80","8,539","8-10","6","3","8,539","636,999","6,843","510,457","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","8c5777458d7ff0e77c1100b6f77a7f1e","1680","40-60","7,293","6-8","6","3","7,579","377,489","5,472","272,538","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","a34415f7e69898fdf2e9028b928b31fe","1905","60-80","8,189","8-10","6","3","8,276","565,941","6,915","472,834","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","a8b48bc27bc014ec4b42cf688232c8eb","1755","40-60","7,508","6-8","6","3","7,893","462,448","5,821","341,034","44"
"21103212","CIÊNCIAS - MATEMÁTICA (LIC) - N","483489a48024e372e6f01d4313201266","1305","40-60","5,606","4-6","6","3","7,41","332,057","2,928","131,2","44"
"21103115","CIÊNCIAS - QUÍMICA (LIC) - M","9bd0873d38f1cea1c1ffeaabb52a98e5","2835","80-100","5,816","4-6","11","5","7,241","416,51","3,664","210,753","19"
"21103115","CIÊNCIAS - QUÍMICA (LIC) - M","4342be495e38befd7aa5cba394ee8fde","2370","60-80","5,597","4-6","11","5","7,884","562,492","3,061","218,377","19"
"21103115","CIÊNCIAS - QUÍMICA (LIC) - M","44f0873f69f0460cb10c387a50492656","3000","80-100","6,752","6-8","11","5","7,435","460,543","4,685","290,193","19"
"21103115","CIÊNCIAS - QUÍMICA (LIC) - M","099e7e76320f6e247af28c5a496ae3c4","1905","60-80","5,031","4-6","11","5","7,459","466,01","2,336","145,972","19"
"21103115","CIÊNCIAS - QUÍMICA (LIC) - M","70bace8ede541b6a6c33a202ad9e534b","2955","80-100","6,47","6-8","11","5","7,242","416,706","4,408","253,659","19"
"21103115","CIÊNCIAS - QUÍMICA (LIC) - M","e52ba0926ae6406521d94e372254e8ca","2760","80-100","6,946","6-8","9","4","7,501","475,44","5,401","342,379","19"
"21103115","CIÊNCIAS - QUÍMICA (LIC) - M","3ec23284e3aad817bcbe363ad208dea5","2865","80-100","6,808","6-8","9","4","7,429","459,252","5,405","334,09","19"
"21103115","CIÊNCIAS - QUÍMICA (LIC) - M","428af809f4595faff941c852fbab072a","2010","60-80","5,606","4-6","9","4","7,448","463,443","3,464","215,552","19"
"21103115","CIÊNCIAS - QUÍMICA (LIC) - M","6ec401042bab19d43352d888b731ca25","2460","80-100","7,038","6-8","7","3","7,6","498,046","6,311","413,602","19"
"21103115","CIÊNCIAS - QUÍMICA (LIC) - M","c8d5c41498147568e8134bf4336ae022","1500","40-60","5,353","4-6","7","3","6,923","344,172","2,686","133,553","19"
"21103115","CIÊNCIAS - QUÍMICA (LIC) - M","3cae90868b1bca1efc944393ea2ded21","2445","80-100","7,294","6-8","7","3","7,681","516,452","6,584","442,715","19"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","1a7055f525d654ffdf44543eb756158c","3000","80-100","6,204","6-8","16","8","7,48","502,566","2,61","175,379","12"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","259260352ebd01a1a06dd94089b65093","3030","80-100","6,758","6-8","12","6","7,598","534,764","4,496","316,453","12"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","7da0fabfc22e795b332828eb7107e719","2745","80-100","7,446","6-8","10","5","7,997","643,69","5,465","439,895","12"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","ab5f6aba5daf2574d51a0676e74015ab","3000","80-100","7,968","6-8","10","5","8,092","669,398","6,316","522,534","12"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","1ee55e9c8541e0c19e29a05971773482","1575","40-60","5,453","4-6","8","4","7,338","463,85","2,174","137,424","12"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","d766dc5f4fa3fc222fa1c786e764560c","1800","60-80","6,127","6-8","8","4","7,511","510,978","3,576","243,258","12"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","19a20c6d56c53e9dafb0d0b8f1eed704","2025","60-80","6,585","6-8","8","4","7,351","467,402","4,031","256,323","12"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","58c1fc680bdd6540725c9a86d5eeda97","1980","60-80","7,447","6-8","8","4","7,896","616,119","4,703","366,98","12"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","ed8340fc8fa69c43c9ff015474626cbe","2055","60-80","6,815","6-8","8","4","7,604","536,3","4,269","301,083","12"
"Cód. Curso","Curso","26f63f9c33f48426e03e46d60d596f1a","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","0d425db53505da0d33b5c0a8a7ed7ec1","1725","40-60","5,045","4-6","8","4","6,993","369,712","2,485","131,391","12"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","b69d11ee8d89e9cbb493be4773dfc5f4","1725","40-60","5,859","4-6","8","4","7,202","426,649","3,029","179,455","12"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","4c7914f8b0e862ecd1d19a496ee17a1a","1620","40-60","7,166","6-8","6","3","7,582","530,505","5,065","354,354","12"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","9cc51dc2ab96382c0e723b25785b0896","1365","40-60","6,535","6-8","6","3","7,202","426,774","3,7","219,252","12"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","a094503298252e1f78e44617905dd881","810","20-40","4,624","4-6","6","3","7,563","525,2","1,381","95,899","12"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","df6990df58451a04e4217fe9224ba0fb","765","20-40","5,088","4-6","5","2","7,963","454,382","2,399","136,899","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","7b13210f19d34a90193610dda91faeaf","975","20-40","5,003","4-6","5","2","7,048","210,588","2,384","71,243","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","567f1d8b0949136e0f0c7ab76e71ec7f","900","20-40","7,445","6-8","5","2","8,138","500,942","1,611","99,155","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","9f7e95ff7b2e92a3036fbcee2b0a82c5","1305","40-60","5,929","4-6","5","2","7,125","231,261","3,868","125,534","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","aa902024627aabf1798f4a564eb444f9","1500","40-60","6,843","6-8","5","2","7,499","330,828","5,332","235,214","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","01e83a6984fb2091a7c897246d832a8f","1365","40-60","6,439","6-8","5","2","7,837","420,977","4,575","245,739","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","4f01eecc00a757b104233dc6e27e9f48","660","20-40","4,683","4-6","5","2","7,908","439,886","1,409","78,363","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","5c55edb09a6dac3b93d934c4c2048074","1635","40-60","7,73","6-8","5","2","8,018","469,197","6,773","396,34","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","7ba3e41e4367971984da378e6e62ad74","1515","40-60","6,997","6-8","5","2","7,638","367,761","5,588","269,048","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","b84161294c178764cc9543a720dcb967","1410","40-60","6,549","6-8","5","2","7,705","385,797","4,719","236,258","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","dd1e257adf96df6a0f86f4b86c1df8af","1605","40-60","7,547","6-8","5","2","7,934","446,629","6,458","363,559","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","8e222f76cb7319430ba71c0a705b3675","720","20-40","5,086","4-6","5","2","7,623","363,843","2,105","100,491","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","bb570e41b817567e809fe996e4af8ecc","1170","40-60","6,04","6-8","5","2","7,221","256,632","3,294","117,064","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","63c5c3a310fa9eba58d240a8edd6315f","1380","40-60","6,452","6-8","5","2","7,683","379,746","4,623","228,523","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","86a6c7803d8e51cb3fb4812619a4eb30","405","0-20","3,524","2-4","5","2","8,037","474,176","0,702","41,438","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","37c2fa26cd5e374adad1f99d01ad93bb","735","20-40","6,222","6-8","5","2","7,598","357,194","2,067","97,159","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","93bd511e0f9b3212948e09e91edf72c8","1095","20-40","6,091","6-8","5","2","7,479","325,417","3,336","145,154","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","9459e87afe75a4aa226752b5b83ff540","1755","60-80","8,069","8-10","5","2","8,243","529,146","7,484","480,389","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","03021f0fb2353f10bee5773d291a6fa4","1695","40-60","8,122","8-10","5","2","8,509","599,879","7,467","526,451","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","5a698d66fefdac58f246347e9b125acd","1095","20-40","6,172","6-8","5","2","7,178","245,327","4,533","154,917","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","402320d61adb54f631d7c2eb2837284e","1230","40-60","6,255","6-8","5","2","7,516","335,318","3,656","163,117","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","fd625cce44aeacf0f71dc9864c217e95","1440","40-60","6,859","6-8","5","2","7,911","440,718","5,184","288,778","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","743cd3ee6ed9d44d6fd37214dab1f028","1665","40-60","7,067","6-8","5","2","7,463","321,254","6,268","269,791","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","692588cba9098d2afefedae8b4346f87","1260","40-60","6,274","6-8","5","2","7,336","287,324","3,745","146,671","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","d26581553c17cd07bb3006d6c1193ffe","1470","40-60","6,391","6-8","5","2","7,301","278,081","4,86","185,095","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","ddaa56c17edcd6de51e5db14fc1769b5","975","20-40","5,235","4-6","5","2","7,391","301,993","2,407","98,346","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","9723ec0738c1f3e52d63d048d6cb58ab","630","20-40","3,915","2-4","5","2","7,171","243,554","1,499","50,91","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","dbf8fbf17513b3bdac64b1e67e9e5388","1020","20-40","7,575","6-8","3","1","7,887","434,139","7,06","388,647","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","0cfbbb435f61661d150d83e7dd233643","810","20-40","6,494","6-8","3","1","7,276","271,395","4,419","164,821","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","a3316e35569b7da40a7815ecc4b171c8","990","20-40","7,007","6-8","3","1","7,432","312,929","6,267","263,902","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","48eced0060bfb8c2e8563e2cedffa41d","1020","20-40","7,496","6-8","3","1","7,826","418,075","7,006","374,266","10"
"Cód. Curso","Curso","26f63f9c33f48426e03e46d60d596f1a","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","6d93d86c11a79a9bc6b37ca39644c89e","1020","20-40","7,825","6-8","3","1","8,171","509,757","7,314","456,342","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","96fccbf1577359f84dc7de84cbfd393e","825","20-40","4,38","4-6","3","1","6,956","186,225","1,419","37,989","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","de0e4dd8685b252f969cf731f0dc9714","525","0-20","4,732","4-6","3","1","7,883","433,098","2,011","110,496","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","90945149bad8b9225af6a60df8775855","105","0-20","1,379","0-2","3","1","7,843","422,441","0,08","4,311","10"
