"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"13301100","ADMINISTRAÇÃO - D","75aec613361ea517c63aef9030ec0245","2805","80-100","7,392","6-8","9","4","7,866","450,206","5,823","333,278","199"
"Cód. Curso","Curso","f25bfd24052c2ac543e588057603b291","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"13301100","ADMINISTRAÇÃO - D","ccd9579f0fe8a14befa858e13f0f30c8","3165","80-100","6,669","6-8","9","4","7,017","295,772","5,798","244,378","199"
"13301100","ADMINISTRAÇÃO - D","b9dabc73f4fc6326db5663f3cae2482b","2865","80-100","7,344","6-8","9","4","8,113","494,987","5,397","329,317","199"
"13301100","ADMINISTRAÇÃO - D","804c17d42775266915cd3d0a6a8eaf7a","2745","80-100","7,471","6-8","9","4","7,854","447,886","5,682","324,041","199"
"13301100","ADMINISTRAÇÃO - D","8a2eb3418f9e457705757a482921466e","2685","80-100","7,754","6-8","9","4","8,361","540,145","5,847","377,767","199"
"13301100","ADMINISTRAÇÃO - D","428654a50727123ca6c6ffe2ab14dc1e","2805","80-100","7,257","6-8","9","4","7,441","372,799","5,453","273,229","199"
"13301100","ADMINISTRAÇÃO - D","b47dce8a10091666377192bb5f9bf5ca","3165","80-100","6,955","6-8","9","4","7,902","456,631","5,385","311,216","199"
"13301100","ADMINISTRAÇÃO - D","e7626a1759c2af228fb09b3c152a91bc","3165","80-100","8,36","8-10","9","4","9,153","684,116","7,183","536,861","199"
"13301100","ADMINISTRAÇÃO - D","8ed0491f3bf6728c8c6e70f0acf25a62","2745","80-100","7,443","6-8","9","4","7,921","460,109","5,615","326,193","199"
"13301100","ADMINISTRAÇÃO - D","2501a87e3c59fbba9d316dc59edb6cf9","2085","60-80","5,562","4-6","9","4","6,945","282,596","2,757","112,204","199"
"13301100","ADMINISTRAÇÃO - D","3f3f7a6e929efad060034d67382c09cc","3180","80-100","8,614","8-10","9","4","8,577","579,502","6,355","429,348","199"
"13301100","ADMINISTRAÇÃO - D","42a0da4cc946f6fe3240c70102c8dd8a","2025","60-80","5,722","4-6","9","4","7,2","329,039","2,595","118,572","199"
"13301100","ADMINISTRAÇÃO - D","efc0831228a20d7dac61bc67f78aa06f","3165","80-100","6,871","6-8","9","4","8,27","523,676","4,849","307,039","199"
"13301100","ADMINISTRAÇÃO - D","8c5b61f5e6dd05ebd3db5ca3149f8058","3165","80-100","6,949","6-8","9","4","7,721","423,76","4,527","248,457","199"
"13301100","ADMINISTRAÇÃO - D","dd2a460fdcaf674b9ec025840d037dbd","2055","60-80","4,68","4-6","9","4","7,028","297,761","1,558","66,021","199"
"13301100","ADMINISTRAÇÃO - D","754b0daa04aad4df6d1de7c52cc7a430","1845","40-60","5,702","4-6","8","4","7,06","303,61","2,797","120,272","199"
"13301100","ADMINISTRAÇÃO - D","f3233a9daeff7675e6add2331edef4b3","1785","40-60","6,391","6-8","8","4","7,787","435,856","3,13","175,161","199"
"13301100","ADMINISTRAÇÃO - D","ded8bdedc04baaae52b54a34a7e6039c","2685","80-100","7,516","6-8","8","4","8,023","478,674","6,033","359,978","199"
"13301100","ADMINISTRAÇÃO - D","d8d0e0db59011672bd64afe64ab5568e","2565","80-100","6,727","6-8","8","4","7,925","460,799","5,41","314,576","199"
"13301100","ADMINISTRAÇÃO - D","9fc2551f605c02d4d07fda730f3a9777","1665","40-60","6,315","6-8","8","4","7,427","370,324","2,872","143,208","199"
"13301100","ADMINISTRAÇÃO - D","320a4406487040d926135edaca275785","2565","80-100","7,274","6-8","8","4","7,784","435,277","5,708","319,164","199"
"13301100","ADMINISTRAÇÃO - D","558c7a361ce955834c0fbbfb835f74a7","2265","60-80","6,407","6-8","8","4","7,256","339,155","4,148","193,914","199"
"13301100","ADMINISTRAÇÃO - D","65a366c8a171fae04b742c5b09ecd48a","2610","80-100","8,129","8-10","8","4","8,229","516,112","6,633","416,045","199"
"13301100","ADMINISTRAÇÃO - D","ebade374a0d0421877ce25672a2c00ed","2385","60-80","5,877","4-6","8","4","6,884","271,511","4,023","158,689","199"
"13301100","ADMINISTRAÇÃO - D","651d3f178a314852b76d20278399bad0","2805","80-100","7,316","6-8","8","4","7,696","419,185","6,283","342,224","199"
"13301100","ADMINISTRAÇÃO - D","6b8c2f82b34c48db64e8c02c4f2e8e7d","2745","80-100","8,156","8-10","8","4","8,27","523,706","7,02","444,494","199"
"13301100","ADMINISTRAÇÃO - D","cac4a4cd0ed17a4f44c85877aa38d70e","2565","80-100","7,184","6-8","8","4","7,639","408,903","5,485","293,612","199"
"13301100","ADMINISTRAÇÃO - D","728317ef17f44a7fc017b6ab1e41a924","3165","80-100","7,971","6-8","8","4","8,065","486,325","7,915","477,277","199"
"13301100","ADMINISTRAÇÃO - D","2fd987a6fc4bb6ea50b61b640f6aab2f","2865","80-100","7,733","6-8","8","4","7,895","455,381","6,349","366,202","199"
"13301100","ADMINISTRAÇÃO - D","32f6393f02e42f755411733f5a8729d0","3165","80-100","8,195","8-10","8","4","8,226","515,662","6,979","437,457","199"
"13301100","ADMINISTRAÇÃO - D","3ec5b0e67937a95c839a6215ed29c764","2130","60-80","5,703","4-6","8","4","6,638","226,846","3,356","114,7","199"
"13301100","ADMINISTRAÇÃO - D","3fe4f7872cb24a81c23bd90b85944ee5","2505","60-80","6,424","6-8","8","4","7,192","327,624","4,875","222,071","199"
"13301100","ADMINISTRAÇÃO - D","9a799f82986a376bd6065ca245017635","2865","80-100","9,002","8-10","8","4","9,002","656,746","8,149","594,495","199"
"13301100","ADMINISTRAÇÃO - D","311953260390b200e8176821cd103353","2925","80-100","8,664","8-10","8","4","8,664","595,283","8,007","550,143","199"
"13301100","ADMINISTRAÇÃO - D","8cc5a74a768bb4d9be27a9221945f3bc","2805","80-100","7,78","6-8","8","4","7,968","468,78","6,704","394,37","199"
"13301100","ADMINISTRAÇÃO - D","506fd6d0ced056cee7446bf83cf9cb01","2385","60-80","6,048","6-8","8","4","7,047","301,133","4,04","172,633","199"
"13301100","ADMINISTRAÇÃO - D","c49ecd306e23b18ab27f6f379fcdc3ed","2265","60-80","7,006","6-8","8","4","7,35","356,377","4,873","236,262","199"
"Cód. Curso","Curso","f25bfd24052c2ac543e588057603b291","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"13301100","ADMINISTRAÇÃO - D","42bf96f2fb55e95d5de034f9be8d2b14","3165","80-100","8,261","8-10","8","4","8,233","516,886","7,57","475,241","199"
"13301100","ADMINISTRAÇÃO - D","cd134f42adef2bb17f6114665398c843","2565","80-100","6,904","6-8","8","4","7,654","411,676","4,717","253,68","199"
"13301100","ADMINISTRAÇÃO - D","6fb3cd8573f60402b487eae2e7825ca3","1470","40-60","5,293","4-6","8","4","7,567","395,816","0,989","51,706","199"
"13301100","ADMINISTRAÇÃO - D","d2ee776da16042c312e73d82759efbea","2265","60-80","6,564","6-8","8","4","7,665","413,654","4,46","240,7","199"
"13301100","ADMINISTRAÇÃO - D","38cf5ac13aa77fa6697625812cd078dc","1815","40-60","6,926","6-8","8","4","8,782","616,689","1,074","75,445","199"
"13301100","ADMINISTRAÇÃO - D","97eb6dd7d842f3e68e1b7a1cb3b19609","2625","80-100","7,583","6-8","8","4","7,799","437,94","6,185","347,342","199"
"13301100","ADMINISTRAÇÃO - D","d2d90af5a795ea5f2126322a5d838ca0","2805","80-100","7,975","6-8","8","4","8,201","511,131","5,64","351,505","199"
"13301100","ADMINISTRAÇÃO - D","188958d97164c309c5e52b8395eb2b0d","1125","20-40","4,588","4-6","8","4","6,789","254,251","0,995","37,266","199"
"13301100","ADMINISTRAÇÃO - D","f9fa02b8408d47251048500f094d5663","2745","80-100","9,014","8-10","7","3","9,014","658,949","8,935","653,149","199"
"13301100","ADMINISTRAÇÃO - D","7aa14ab6772c04b95f7d35b7f7ff323a","2565","80-100","8,725","8-10","7","3","8,725","606,384","8,081","561,634","199"
"13301100","ADMINISTRAÇÃO - D","7eedcda4f81f3723461ab0162a3ddde1","2565","80-100","7,965","6-8","7","3","7,965","468,137","7,377","433,589","199"
"13301100","ADMINISTRAÇÃO - D","8afc2676f264fe9016da54b19a23d07e","1605","40-60","7,376","6-8","7","3","7,916","459,222","4,125","239,305","199"
"13301100","ADMINISTRAÇÃO - D","4606dbb458a8450ff9531de8d491b577","2550","80-100","8,275","8-10","7","3","8,375","542,764","7,535","488,28","199"
"13301100","ADMINISTRAÇÃO - D","3d6ea2700237553b4e3b723aa87449b5","2445","60-80","8,228","8-10","7","3","8,43","552,723","7,094","465,153","199"
"13301100","ADMINISTRAÇÃO - D","110c7245e5f65777faf61c35f08022d0","2565","80-100","7,832","6-8","7","3","7,908","457,715","7,157","414,247","199"
"13301100","ADMINISTRAÇÃO - D","76a0ec6f600a028aa8af5f37a3c2a594","2205","60-80","8,146","8-10","7","3","8,146","500,99","5,575","342,908","199"
"13301100","ADMINISTRAÇÃO - D","1aa1b3dc6a68033029696a621a3721d7","2625","80-100","7,839","6-8","7","3","7,931","462,048","7,35","428,173","199"
"13301100","ADMINISTRAÇÃO - D","ffab97a5ae2adb0e53f724675fd0b9ea","2565","80-100","8,846","8-10","7","3","8,846","628,29","8,193","581,924","199"
"13301100","ADMINISTRAÇÃO - D","8bc287cd09534470bac2f2b94b465461","2865","80-100","8,086","8-10","7","3","8,086","490,077","8,19","496,381","199"
"13301100","ADMINISTRAÇÃO - D","4e9e282fc3468974b13766d821a02c99","2625","80-100","7,653","6-8","7","3","7,727","424,847","7,16","393,7","199"
"13301100","ADMINISTRAÇÃO - D","5c0939693fe8bfcebcad158eb847b4ec","2625","80-100","7,835","6-8","7","3","8,019","478,05","7,269","433,319","199"
"13301100","ADMINISTRAÇÃO - D","db1e6d9cc6330b06e388de14b17231b4","2565","80-100","7,784","6-8","7","3","7,784","435,277","7,21","403,154","199"
"13301100","ADMINISTRAÇÃO - D","d735f1f782df9de233f6133ae31e9277","2325","60-80","8,1","8-10","7","3","8,1","492,702","6,8","413,643","199"
"13301100","ADMINISTRAÇÃO - D","f2574de4385a104ecc61d533a7796867","2325","60-80","7,111","6-8","7","3","7,574","397,085","5,764","302,177","199"
"13301100","ADMINISTRAÇÃO - D","c864cdd540292c3a879be60e7ea8f101","2745","80-100","8,699","8-10","7","3","8,699","601,612","8,622","596,317","199"
"13301100","ADMINISTRAÇÃO - D","d04492e1f82596c9e7bcf4a4b2f71018","2445","60-80","7,751","6-8","7","3","7,751","429,241","7,2","398,726","199"
"13301100","ADMINISTRAÇÃO - D","90f237ab72b2f9f268540c4b3482a32d","2565","80-100","7,683","6-8","7","3","7,832","443,997","7,088","401,831","199"
"13301100","ADMINISTRAÇÃO - D","1347d358dd0f91053bd882cdb2f72bb8","2685","80-100","8,19","8-10","7","3","8,283","526,024","7,855","498,85","199"
"13301100","ADMINISTRAÇÃO - D","58bf1f29f28ce83db5d782570ae4ed43","2625","80-100","7,558","6-8","7","3","7,809","439,81","6,927","390,13","199"
"13301100","ADMINISTRAÇÃO - D","a7adb7cf6828ae0da96be89b9ed65a37","2625","80-100","7,91","6-8","7","3","7,91","458,099","7,497","434,217","199"
"13301100","ADMINISTRAÇÃO - D","6eabe836fe28c8d4618e562886b3af7f","2685","80-100","8,069","8-10","7","3","8,069","487,115","7,823","472,274","199"
"13301100","ADMINISTRAÇÃO - D","8d5aaa2361f494fd62ed60e25c7bbe75","2565","80-100","7,865","6-8","7","3","7,948","465,053","7,193","420,887","199"
"13301100","ADMINISTRAÇÃO - D","6e56b0446fa97029c136b81fa7f50675","2565","80-100","6,219","6-8","7","3","6,853","265,871","2,978","115,525","199"
"13301100","ADMINISTRAÇÃO - D","f17b3202b3cb005bd26f2e595f8de766","2445","60-80","7,689","6-8","7","3","7,742","427,647","5,792","319,903","199"
"13301100","ADMINISTRAÇÃO - D","181e37d09bfe2dbb9c18969eb174baba","2325","60-80","8,364","8-10","6","3","8,364","540,687","8,192","529,582","199"
"13301100","ADMINISTRAÇÃO - D","ad9ed8545402dd1140fec84c0d54561a","990","20-40","5,972","4-6","6","3","8,019","478,037","1,838","109,546","199"
"Cód. Curso","Curso","f25bfd24052c2ac543e588057603b291","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"13301100","ADMINISTRAÇÃO - D","f2c2a352ddf96d20fd3468cad507e3ec","2385","60-80","6,754","6-8","6","3","6,952","283,887","6,124","250,094","199"
"13301100","ADMINISTRAÇÃO - D","a29e77c7afafc8bbf101d2908bd203e6","2085","60-80","8,502","8-10","6","3","8,502","565,834","6,368","423,826","199"
"13301100","ADMINISTRAÇÃO - D","1e7f2d0a8b6afd04f429ad7bb8d42158","2385","60-80","9,197","8-10","6","3","9,197","692,277","9,241","695,558","199"
"13301100","ADMINISTRAÇÃO - D","2c230c95d415d46534f942ea659c6bce","1905","60-80","7,746","6-8","6","3","7,985","471,797","7,234","427,431","199"
"13301100","ADMINISTRAÇÃO - D","78b6b63c7f062f5e69ae78aa0ffdb470","1545","40-60","5,797","4-6","6","3","8,122","496,763","3,704","226,549","199"
"13301100","ADMINISTRAÇÃO - D","3ca790447c0b5d0cd3f6b66c4f3a5482","1785","40-60","6,156","6-8","6","3","7,205","329,956","4,386","200,858","199"
"13301100","ADMINISTRAÇÃO - D","de7d03512b66d471f92038899f52d062","1845","40-60","6,807","6-8","6","3","7,361","358,312","4,921","239,548","199"
"13301100","ADMINISTRAÇÃO - D","21c2a45e99e381329268750869771b2e","2265","60-80","7,562","6-8","6","3","7,775","433,572","7,045","392,893","199"
"13301100","ADMINISTRAÇÃO - D","c6f006c91766374a3f9332675b581d21","2205","60-80","7,752","6-8","6","3","7,841","445,527","6,645","377,572","199"
"13301100","ADMINISTRAÇÃO - D","bb79dfd61a805dd65bb9bd8a2e3c1517","2205","60-80","7,171","6-8","6","3","7,406","366,522","6,525","322,894","199"
"13301100","ADMINISTRAÇÃO - D","59e418442d4e3487a9501a7e800445e8","2385","60-80","8,797","8-10","6","3","8,797","619,538","8,839","622,474","199"
"13301100","ADMINISTRAÇÃO - D","fef4796354bbae1e0f49b1a738fe5b4b","2325","60-80","8,825","8-10","6","3","8,825","624,571","8,644","611,744","199"
"13301100","ADMINISTRAÇÃO - D","ae61707316b27cf7824a9b769410e60d","1155","20-40","7,562","6-8","6","3","8,184","507,988","2,648","164,333","199"
"13301100","ADMINISTRAÇÃO - D","74664ac23dd8cdca72a1aff4cf7fb6f4","2145","60-80","8,729","8-10","6","3","8,886","635,637","7,811","558,753","199"
"13301100","ADMINISTRAÇÃO - D","050d719c1fb49d482712c703a2fb858b","2325","60-80","8,106","8-10","6","3","8,106","493,875","7,94","483,733","199"
"13301100","ADMINISTRAÇÃO - D","e459d991f6081e2d4c9b4cc2bd22653a","2250","60-80","8,049","8-10","6","3","8,049","483,489","7,63","458,283","199"
"13301100","ADMINISTRAÇÃO - D","d2087e91e01a62f19a7326150113282e","2145","60-80","7,648","6-8","6","3","8,005","475,408","6,673","396,335","199"
"13301100","ADMINISTRAÇÃO - D","db332393f8a76619f8071a7f01b6a990","2205","60-80","7,791","6-8","6","3","7,876","451,879","7,122","408,636","199"
"13301100","ADMINISTRAÇÃO - D","3b6c27980473f4448152e3091b34394a","1965","60-80","6,372","6-8","6","3","6,956","284,757","4,996","204,502","199"
"13301100","ADMINISTRAÇÃO - D","0a65711c8de6dbb0dbf3292adf4fa206","2565","80-100","8,206","8-10","6","3","8,466","559,226","8,193","541,216","199"
"13301100","ADMINISTRAÇÃO - D","42c2af900b9616318070dbc1651c4085","1485","40-60","5,332","4-6","6","3","7,177","324,815","3,108","140,678","199"
"13301100","ADMINISTRAÇÃO - D","53941d51c592885da7914fea07ec43ac","2445","60-80","7,47","6-8","6","3","7,693","418,606","6,147","334,49","199"
"13301100","ADMINISTRAÇÃO - D","35287accfaeaa3690a6b96ca4ac887fb","2265","60-80","6,903","6-8","6","3","7,363","358,674","4,522","220,304","199"
"13301100","ADMINISTRAÇÃO - D","98357ce2f9ea65478ef31c44840b27c4","1485","40-60","3,679","2-4","6","3","6,217","150,222","1,131","27,339","199"
"13301100","ADMINISTRAÇÃO - D","db6dc20b84f327ee0c6319ec9b66fcfd","3165","80-100","8,07","8-10","6","3","8,07","487,258","8,006","483,41","199"
"13301100","ADMINISTRAÇÃO - D","cfe3b09a1a00e3887d2340d032e67297","2565","80-100","8,151","8-10","6","3","8,12","496,29","7,542","461,008","199"
"13301100","ADMINISTRAÇÃO - D","59695e47504fcd8f5ac4cc9df7475316","735","20-40","2,917","2-4","6","3","7,1","310,854","0,378","16,558","199"
"13301100","ADMINISTRAÇÃO - D","6346e23119cf10ad3f6058801c77c3c4","1785","40-60","8,659","8-10","6","3","8,659","594,323","6,511","446,916","199"
"13301100","ADMINISTRAÇÃO - D","603eac2a11bbd2e8a85ed393a6249d8c","735","20-40","3,4","2-4","6","3","7,245","337,204","0,939","43,728","199"
"13301100","ADMINISTRAÇÃO - D","10ccd7c82f31be4ac2afe154d91648c7","1485","40-60","7,65","6-8","5","2","8,139","499,741","4,236","260,123","199"
"13301100","ADMINISTRAÇÃO - D","f8a0ad3bb9271153c20a193fd93f6d1f","885","20-40","4,156","4-6","5","2","6,915","277,259","1,46","58,549","199"
"13301100","ADMINISTRAÇÃO - D","28662597859dbdc05e56e80058c2d6b4","1830","40-60","8,292","8-10","5","2","8,292","527,581","7,671","488,075","199"
"13301100","ADMINISTRAÇÃO - D","c968e655f19b456ec2804a6506f35d9d","915","20-40","3,96","2-4","5","2","6,687","235,714","1,41","49,711","199"
"13301100","ADMINISTRAÇÃO - D","67ec24ad3dd0138538023bd1bb4e1b9e","1485","40-60","6,14","6-8","5","2","6,9","274,485","3,986","158,545","199"
"13301100","ADMINISTRAÇÃO - D","1e3fd5a2811e115185873420e4a7d134","1125","20-40","6,009","6-8","5","2","7,335","353,528","2,924","140,929","199"
"13301100","ADMINISTRAÇÃO - D","f343fefbeb23375f18b289fe07fb065b","1905","60-80","8,102","8-10","5","2","8,102","493,132","7,803","474,902","199"
"Cód. Curso","Curso","f25bfd24052c2ac543e588057603b291","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"13301100","ADMINISTRAÇÃO - D","a01f37b3c37c3668c3e8bb2fced99550","1725","40-60","7,835","6-8","5","2","8,265","522,747","6,739","426,206","199"
"13301100","ADMINISTRAÇÃO - D","ad3379138be560ddaf32d14ca8169d16","1905","60-80","8,82","8-10","5","2","8,82","623,718","8,494","600,662","199"
"13301100","ADMINISTRAÇÃO - D","6f6540cd9d631367b81fce26470e69e1","1830","40-60","7,895","6-8","5","2","7,895","455,438","7,304","421,334","199"
"13301100","ADMINISTRAÇÃO - D","bf0694e8a56b8ebfd88e08290b0d1a6c","1425","40-60","5,942","4-6","5","2","6,892","272,954","3,963","156,974","199"
"13301100","ADMINISTRAÇÃO - D","51118339a73531dbf42271208237281e","1785","40-60","7,551","6-8","5","2","7,788","436,008","6,799","380,646","199"
"13301100","ADMINISTRAÇÃO - D","36dbaea6f8691be293d96bdcd7b50acf","1905","60-80","8,465","8-10","5","2","8,465","559,141","8,152","538,471","199"
"13301100","ADMINISTRAÇÃO - D","14cb2c8695de06881324a00389978a52","1890","40-60","7,514","6-8","5","2","7,61","403,51","7,047","373,671","199"
"13301100","ADMINISTRAÇÃO - D","a1324b48a91ec9cac9d6f422ebb89b96","1785","40-60","7,826","6-8","5","2","7,961","467,488","6,95","408,128","199"
"13301100","ADMINISTRAÇÃO - D","86b61f1976036e684c35f6029a5ace02","1545","40-60","6,853","6-8","5","2","7,42","369,116","5,016","249,533","199"
"13301100","ADMINISTRAÇÃO - D","1bd855fd3077afb9a4444e9fa0771dfd","1845","40-60","8,25","8-10","5","2","8,519","568,842","7,695","513,849","199"
"13301100","ADMINISTRAÇÃO - D","097ccdd000b673dc493a9884e551e9a3","1365","40-60","6,805","6-8","5","2","7,082","307,657","3,616","157,066","199"
"13301100","ADMINISTRAÇÃO - D","c10c9eee70a0c08f1368b716cf74c279","1965","60-80","8,828","8-10","5","2","8,828","625,132","8,77","620,984","199"
"13301100","ADMINISTRAÇÃO - D","2229492a5af4dbdf7a4636a131298263","1845","40-60","9,207","8-10","5","2","9,207","694,065","8,588","647,356","199"
"13301100","ADMINISTRAÇÃO - D","db4f802063a42bca41c9857377449e65","1845","40-60","7,802","6-8","5","2","7,912","458,55","7,147","414,22","199"
"13301100","ADMINISTRAÇÃO - D","4b7b7e4927b83b59bd1deb87a9e042bf","1905","60-80","9,024","8-10","5","2","9,024","660,661","8,69","636,238","199"
"13301100","ADMINISTRAÇÃO - D","2c5dcdb2779b6050a5b95a5745f93723","570","0-20","5,744","4-6","5","2","7,063","304,155","1,381","59,472","199"
"13301100","ADMINISTRAÇÃO - D","cbcbb6e9e88d13dbd59a4bf78431a02a","1590","40-60","8,36","8-10","5","2","8,36","540,051","6,72","434,089","199"
"13301100","ADMINISTRAÇÃO - D","cee489af68d43d1e4da66298ac9c5b6b","1710","40-60","7,046","6-8","5","2","7,344","355,2","5,744","277,811","199"
"13301100","ADMINISTRAÇÃO - D","9f2a4811243baf536428a73c07172ac1","1050","20-40","4,753","4-6","5","2","7,957","466,724","2,404","140,99","199"
"13301100","ADMINISTRAÇÃO - D","87b4e4db8a6c94b5b1c20c23b26a968b","1845","40-60","8,386","8-10","5","2","8,386","544,743","7,822","508,083","199"
"13301100","ADMINISTRAÇÃO - D","3eda05be564770106d5aed2e2a6ea70d","1845","40-60","8,549","8-10","5","2","8,549","574,312","7,973","535,662","199"
"13301100","ADMINISTRAÇÃO - D","85d25c90e15ccc5fa8ba7565eb110f8d","600","0-20","5,063","4-6","5","2","8,62","587,263","1,216","82,85","199"
"13301100","ADMINISTRAÇÃO - D","34a51829a577beb4ce94b201b83e39c6","1845","40-60","8,156","8-10","5","2","8,324","533,359","7,519","481,797","199"
