"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"15121100","ENGENHARIA AGRÍCOLA - D","372ae4207d6c8cd1af13aa4e5c07370b","2310","40-60","5,651","4-6","11","5","7,555","434,881","1,491","85,849","20"
"15121100","ENGENHARIA AGRÍCOLA - D","f4f18b6ac623c1fd763ee1b5cc1a129a","3315","80-100","6,714","6-8","11","5","7,114","331,365","3,635","169,335","20"
"15121100","ENGENHARIA AGRÍCOLA - D","7a985aadc98d9dc800c93a5065a2a9bb","1245","20-40","2,803","2-4","11","5","6,895","280,024","0,588","23,863","20"
"15121100","ENGENHARIA AGRÍCOLA - D","f93b7ce46974a0b6a35e8e2b93b751ca","2220","60-80","4,857","4-6","11","5","7,124","333,795","2,275","106,568","20"
"15121100","ENGENHARIA AGRÍCOLA - D","7863dcf1b80d7391bff6b232a7999005","3075","60-80","4,866","4-6","11","5","6,052","82,095","0,927","12,573","20"
"15121100","ENGENHARIA AGRÍCOLA - D","1c0ec06876da16046e5d7b0ff08af90c","1425","20-40","3,849","2-4","11","5","7,208","353,535","0,943","46,269","20"
"15121100","ENGENHARIA AGRÍCOLA - D","266e57f9052ece31aa784f0ff5b4670f","1710","40-60","4,145","4-6","11","5","6,261","131,289","1,348","28,264","20"
"15121100","ENGENHARIA AGRÍCOLA - D","771f0de0bc756b05baf1d5249edaa436","2205","40-60","5,952","4-6","11","5","6,939","290,407","1,61","67,375","20"
"15121100","ENGENHARIA AGRÍCOLA - D","96d67261dad9c37688b2e5a31ace1ffe","3090","60-80","6,791","6-8","11","5","7,436","406,826","3,615","197,813","20"
"15121100","ENGENHARIA AGRÍCOLA - D","c1545d088fe652f5cbd5e31459c604e7","1620","40-60","4,049","4-6","11","5","6,565","202,624","1,303","40,227","20"
"15121100","ENGENHARIA AGRÍCOLA - D","b6557c5f73d294ac5da9c1dd2fc88024","675","0-20","2,131","2-4","11","5","6,391","161,728","0,176","4,464","20"
"15121100","ENGENHARIA AGRÍCOLA - D","d7f6e32e53304adf184e5a0c83501d36","3165","80-100","5,962","4-6","11","5","7,035","312,742","2,961","131,641","20"
"15121100","ENGENHARIA AGRÍCOLA - D","1ebbd639c4669f8cd8fe1bd3337a60a9","3075","60-80","6,233","6-8","11","5","7,136","336,464","3,2","150,866","20"
"15121100","ENGENHARIA AGRÍCOLA - D","f2c21a60a7e852c8b9b549dda5b9bab5","3465","80-100","7,406","6-8","11","5","7,576","439,819","4,487","260,511","20"
"15121100","ENGENHARIA AGRÍCOLA - D","3e65dfd89b46bbd5ab392f9ec114363d","2730","60-80","5,509","4-6","11","5","6,743","244,276","2,376","86,063","20"
"Cód. Curso","Curso","3fb1dce73ae5fb2cd175d8f68eeab57d","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"15121100","ENGENHARIA AGRÍCOLA - D","1f33e8bd479c4502de62f917c34b1da6","1560","40-60","3,558","2-4","11","5","7,7","468,899","0,101","6,133","20"
"15121100","ENGENHARIA AGRÍCOLA - D","d67ca3bcbe60389d324fe74c1c6e230b","3900","80-100","6,176","6-8","11","5","6,757","247,61","2,893","106,022","20"
"15121100","ENGENHARIA AGRÍCOLA - D","97ad146ae24cc9102efe19a802f17d2a","1263","20-40","6,368","6-8","11","5","7,861","506,735","1,171","75,463","20"
"15121100","ENGENHARIA AGRÍCOLA - D","b91934309452a8eaabc717e52e0bf460","3075","60-80","6,439","6-8","11","5","7,384","394,623","3,227","172,467","20"
"15121100","ENGENHARIA AGRÍCOLA - D","489840fda0de45eb92abf2a8ea424620","2970","60-80","5,527","4-6","11","5","6,819","262,218","1,508","57,981","20"
"15121100","ENGENHARIA AGRÍCOLA - D","6772802923b8e6385ea5cb9b6521d98e","915","20-40","3,393","2-4","10","5","6,09","90,983","0,235","3,513","20"
"15121100","ENGENHARIA AGRÍCOLA - D","4b58e295d21fea8568ee440338c39a0c","2835","60-80","8,598","8-10","3","1","8,598","679,54","5,297","418,633","20"
"15121100","ENGENHARIA AGRÍCOLA - D","f4f9f040bab8aefe0f86bc8caea5caf3","3315","80-100","7,2","6-8","9","4","7,624","450,998","5,082","300,623","20"
"15121100","ENGENHARIA AGRÍCOLA - D","9e73b4f3fc583aa3e00bcdc2eb25315c","1170","20-40","4,498","4-6","9","4","7,053","317,139","0,871","39,183","20"
"15121100","ENGENHARIA AGRÍCOLA - D","1e9c2dd6fffe153d448b12aa1cf0c9cb","1170","20-40","5,246","4-6","9","4","6,856","270,925","1,142","45,136","20"
"15121100","ENGENHARIA AGRÍCOLA - D","637c84e33ef1393e428a30d632e6f47c","3630","80-100","6,078","6-8","9","4","7,156","341,274","1,569","74,83","20"
"15121100","ENGENHARIA AGRÍCOLA - D","cf844d5045de5fe8e08b15ec347f0ccc","1350","20-40","5,02","4-6","9","4","6,616","214,401","1,269","41,136","20"
"15121100","ENGENHARIA AGRÍCOLA - D","c9a645634958181c737a6421e7dda0f2","1488","40-60","6,634","6-8","9","4","7,612","448,364","1,473","86,758","20"
"15121100","ENGENHARIA AGRÍCOLA - D","a0f4dc66eda003f9ad6d937432e50661","975","20-40","4,405","4-6","9","4","7,443","408,604","1,138","62,468","20"
"15121100","ENGENHARIA AGRÍCOLA - D","4cc7b3dc14f813859071707a1624f2b5","1026","20-40","5,322","4-6","9","4","6,563","202,104","0,747","22,996","20"
"15121100","ENGENHARIA AGRÍCOLA - D","9f02c3f5d66f33b69ba4990144892a2a","1095","20-40","3,887","2-4","9","4","6,67","227,082","0,867","29,506","20"
"15121100","ENGENHARIA AGRÍCOLA - D","5189685f0efd4139eefd743d73670181","429","0-20","3,24","2-4","9","4","","","","","20"
"15121100","ENGENHARIA AGRÍCOLA - D","b736e13bebdb5d58210a13a31e6c585c","2940","60-80","6,539","6-8","9","4","7,26","365,538","3,613","181,933","20"
"15121100","ENGENHARIA AGRÍCOLA - D","0a5abaca5c99e6468f1f3e7635c9e6aa","3390","80-100","8,185","8-10","9","4","8,209","588,373","6,198","444,245","20"
"15121100","ENGENHARIA AGRÍCOLA - D","1efa3449ca9fff5047e206775de15169","2730","60-80","6,755","6-8","9","4","7,289","372,345","3,984","203,504","20"
"15121100","ENGENHARIA AGRÍCOLA - D","1ec9794f5d4071eb89b0922104da1b65","408","0-20","2,719","2-4","8","4","7,343","385,085","0,065","3,408","20"
"15121100","ENGENHARIA AGRÍCOLA - D","e04bd7625e59c89f707e78193e9c76e5","2625","60-80","7,465","6-8","7","3","","","","","20"
"15121100","ENGENHARIA AGRÍCOLA - D","cc4ca583fee128513a420c12a48939de","1467","20-40","7,573","6-8","7","3","7,727","475,227","2,925","179,911","20"
"15121100","ENGENHARIA AGRÍCOLA - D","b4d0f6df023f6bb454422594993730ef","2295","40-60","6,737","6-8","7","3","7,149","339,595","4,318","205,135","20"
"15121100","ENGENHARIA AGRÍCOLA - D","8e5a973e9656f0478e88421be37534bb","660","0-20","2,715","2-4","7","3","6,895","280,088","0,493","20,011","20"
"15121100","ENGENHARIA AGRÍCOLA - D","33e18911ba7eb13341c34e59d86593d8","1965","40-60","6,705","6-8","7","3","7,23","358,51","3,626","179,787","20"
"15121100","ENGENHARIA AGRÍCOLA - D","113c3ea3e7f2b39ac3283374c48c7b16","1365","20-40","5,838","4-6","7","3","7,12","332,733","1,7","79,466","20"
"15121100","ENGENHARIA AGRÍCOLA - D","d322c9c8a3b9ccfff93ad71d746e21be","2580","60-80","6,983","6-8","7","3","7,247","362,611","4,877","243,999","20"
"15121100","ENGENHARIA AGRÍCOLA - D","6d9893a1bf1736f85e30634e12ece3b8","900","20-40","4,662","4-6","7","3","7,217","355,47","1,202","59,22","20"
"15121100","ENGENHARIA AGRÍCOLA - D","b2d9c651c86a20632bd17e81f83afa8c","1230","20-40","5,247","4-6","7","3","6,89","278,865","1,825","73,875","20"
"15121100","ENGENHARIA AGRÍCOLA - D","b532fd0b1262373818b012d184c24fa5","540","0-20","4,389","4-6","7","3","7,633","453,254","0,455","27,0","20"
"15121100","ENGENHARIA AGRÍCOLA - D","387afeb3e24c50389dad2704cc3be449","360","0-20","2,582","2-4","7","3","7,8","492,367","0,171","10,788","20"
"15121100","ENGENHARIA AGRÍCOLA - D","4db89c6f36a49325cca5065dfc129438","1305","20-40","5,943","4-6","7","3","7,274","368,823","2,45","124,257","20"
"15121100","ENGENHARIA AGRÍCOLA - D","69e371478a26ab75313729e8ab5fcb24","2895","60-80","7,455","6-8","7","3","7,529","428,74","6,019","342,777","20"
"15121100","ENGENHARIA AGRÍCOLA - D","0019b1b88eed6ce289642c3a42543bca","915","20-40","4,908","4-6","7","3","7,308","376,95","1,289","66,493","20"
"15121100","ENGENHARIA AGRÍCOLA - D","d793cd7ac00754a1823d10d5aa01bdc5","2703","60-80","7,19","6-8","7","3","7,45","410,324","3,684","202,906","20"
"Cód. Curso","Curso","3fb1dce73ae5fb2cd175d8f68eeab57d","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"15121100","ENGENHARIA AGRÍCOLA - D","d7c3ea365ba80fa56f225b429c43c957","240","0-20","1,319","0-2","7","3","","","","","20"
"15121100","ENGENHARIA AGRÍCOLA - D","d2e956c9aee6a721067a7215b090cc1a","600","0-20","3,007","2-4","7","3","6,22","121,572","0,509","9,949","20"
"15121100","ENGENHARIA AGRÍCOLA - D","543d92a8b5b524d6a7f363fe3271e013","1725","40-60","5,514","4-6","7","3","8,052","551,472","0,454","31,122","20"
"15121100","ENGENHARIA AGRÍCOLA - D","200480c641cf07f3dfcba234744d230a","60","0-20","0,758","0-2","7","3","8,0","539,303","0,015","1,01","20"
"15121100","ENGENHARIA AGRÍCOLA - D","9488151dfc4c3c60f59d4e97c52d7825","1905","40-60","6,08","6-8","7","3","6,626","216,886","2,966","97,081","20"
"15121100","ENGENHARIA AGRÍCOLA - D","9a3f59a753b699b038f5e67fe1115e56","1470","20-40","3,856","2-4","6","3","","","","","20"
"15121100","ENGENHARIA AGRÍCOLA - D","705887b4d4ded192652641d51a316687","3900","80-100","7,848","6-8","6","3","8,105","563,889","5,635","392,055","20"
"15121100","ENGENHARIA AGRÍCOLA - D","96020cd55094f4fa6b7b74f1153b4055","360","0-20","2,402","2-4","5","2","7,458","412,185","0,302","16,667","20"
"15121100","ENGENHARIA AGRÍCOLA - D","b77bec4da586fcea9c3b45acb7aec9bf","885","20-40","4,837","4-6","5","2","6,656","223,877","1,704","57,313","20"
"15121100","ENGENHARIA AGRÍCOLA - D","9435a5e9fc727c440f0f4f9a9dc72dce","1050","20-40","5,558","4-6","5","2","7,471","415,258","1,984","110,263","20"
"15121100","ENGENHARIA AGRÍCOLA - D","1f6cae3863f0784d9a30bef658f5509d","450","0-20","3,051","2-4","5","2","6,507","188,847","0,369","10,714","20"
"15121100","ENGENHARIA AGRÍCOLA - D","7a072fc99e8a184c6b61a0f1fbd92273","270","0-20","2,0","0-2","5","2","7,111","330,698","0,222","10,342","20"
"15121100","ENGENHARIA AGRÍCOLA - D","ccafb506558e34d0775a71ad900584d4","120","0-20","1,792","0-2","5","2","7,975","533,436","0,048","3,241","20"
"15121100","ENGENHARIA AGRÍCOLA - D","fc5f41c54b00f7bdb78535f8e6823502","405","0-20","3,239","2-4","5","2","6,626","216,835","0,475","15,547","20"
"15121100","ENGENHARIA AGRÍCOLA - D","1d17a2925657f9e16ec79c28f14e92d9","240","0-20","2,74","2-4","5","2","8,1","562,771","0,274","19,017","20"
"15121100","ENGENHARIA AGRÍCOLA - D","f37c14b01a4397e656ecfc9f1dbab066","420","0-20","2,855","2-4","5","2","7,707","470,575","0,393","23,991","20"
"15121100","ENGENHARIA AGRÍCOLA - D","4b74d286a8652d4c2405ec58e3542a55","1080","20-40","5,606","4-6","5","2","7,006","305,927","2,43","106,117","20"
"15121100","ENGENHARIA AGRÍCOLA - D","d3434ec20d8609c00ff1d5e143f0b2cf","780","20-40","4,475","4-6","5","2","7,088","325,383","1,534","70,415","20"
"15121100","ENGENHARIA AGRÍCOLA - D","adb5e6848b276794c8aa7aee8000509f","555","0-20","3,983","2-4","5","2","7,735","477,144","0,574","35,397","20"
"15121100","ENGENHARIA AGRÍCOLA - D","c91ff9ee21e408432e0773c80cf17cc8","330","0-20","2,454","2-4","5","2","6,718","238,486","0,282","10,024","20"
"15121100","ENGENHARIA AGRÍCOLA - D","3e071c4f8f7ce95177d0aea70f65358f","90","0-20","1,5","0-2","5","2","7,0","304,623","0,135","5,89","20"
"15121100","ENGENHARIA AGRÍCOLA - D","74c2af77b22e04221620e9295fef976f","720","0-20","4,308","4-6","5","2","6,942","290,933","1,28","53,646","20"
"15121100","ENGENHARIA AGRÍCOLA - D","cfd65fb2560908ab8c904152a6bfcd30","360","0-20","2,249","2-4","5","2","7,517","425,874","0,239","13,53","20"
"15121100","ENGENHARIA AGRÍCOLA - D","42882d7b03d434186b48410df339148a","1350","20-40","5,017","4-6","5","2","7,08","323,397","1,051","48,025","20"
"15121100","ENGENHARIA AGRÍCOLA - D","3919b77747b099e5d78e32e09650a521","1605","40-60","6,771","6-8","5","2","7,493","420,428","4,24","237,886","20"
"15121100","ENGENHARIA AGRÍCOLA - D","509cd52cb1d6e59465fe0f15ef5d3649","240","0-20","1,984","0-2","5","2","7,1","328,091","0,097","4,473","20"
"15121100","ENGENHARIA AGRÍCOLA - D","aec2e29012d776f502aa56f55fe427db","795","20-40","4,744","4-6","5","2","7,094","326,762","1,269","58,456","20"
"15121100","ENGENHARIA AGRÍCOLA - D","ca3baa8432e3903993466536e37f6192","360","0-20","4,915","4-6","5","2","7,992","537,347","0,894","60,127","20"
"15121100","ENGENHARIA AGRÍCOLA - D","c98377c94df0a0c21136e3bc47c3f6ae","270","0-20","2,432","2-4","5","2","6,467","179,46","0,186","5,159","20"
"15121100","ENGENHARIA AGRÍCOLA - D","0bfd446efc3f0f50dfb67b17afd03331","1635","40-60","7,077","6-8","4","2","7,594","443,933","3,681","215,196","20"
"15121100","ENGENHARIA AGRÍCOLA - D","583b24e9a00eadc4aa1eecc4ea2fe7d6","270","0-20","2,75","2-4","4","2","7,344","385,457","0,408","21,431","20"
"15121100","ENGENHARIA AGRÍCOLA - D","b2320df38584bb7d8ca2f872c6a7bd74","420","0-20","6,081","6-8","3","1","6,95","292,889","1,278","53,865","20"
"15121100","ENGENHARIA AGRÍCOLA - D","5b84935257c762e59b8747866cf9ebf2","540","0-20","5,812","4-6","3","1","7,272","368,508","1,943","98,451","20"
"15121100","ENGENHARIA AGRÍCOLA - D","d3bfe21bd97b03959e00ff6af0e0c40b","450","0-20","5,09","4-6","3","1","6,82","262,38","1,44","55,393","20"
"15121100","ENGENHARIA AGRÍCOLA - D","3b0d9c1746d3ce78afc07bde453e203a","240","0-20","6,445","6-8","3","1","7,512","424,896","0,619","34,998","20"
"15121100","ENGENHARIA AGRÍCOLA - D","5e523a585088d35f87c2bb91a1a32421","90","0-20","1,412","0-2","3","1","7,533","429,786","0,04","2,276","20"
"Cód. Curso","Curso","3fb1dce73ae5fb2cd175d8f68eeab57d","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"15121100","ENGENHARIA AGRÍCOLA - D","c804fa62ff065f115c5e0fbd7c5d61f3","630","0-20","6,617","6-8","3","1","6,981","300,153","2,992","128,637","20"
"15121100","ENGENHARIA AGRÍCOLA - D","cb2ee804ec6981bdcaaa4b16fa76ef00","510","0-20","5,327","4-6","3","1","6,753","246,643","2,124","77,583","20"
"15121100","ENGENHARIA AGRÍCOLA - D","4af20ca06e4af5e71db8d519acb1e222","300","0-20","5,7","4-6","3","1","7,912","518,769","0,978","64,095","20"
"15121100","ENGENHARIA AGRÍCOLA - D","febc5e86740d6753e615d9e5fee7d578","270","0-20","4,971","4-6","3","1","7,589","442,823","2,712","158,273","20"
"15121100","ENGENHARIA AGRÍCOLA - D","9c7d13ff7c2b6a57d987b9f5d8f1490f","570","0-20","5,15","4-6","3","1","7,2","351,559","1,673","81,668","20"
"15121100","ENGENHARIA AGRÍCOLA - D","a6b286326ada3ea4d5abb3c8d4f4489d","90","0-20","3,833","2-4","3","1","7,667","461,076","0,164","9,86","20"
"15121100","ENGENHARIA AGRÍCOLA - D","16aaa8b6bde9b12735e4c6be1ae5c8f2","660","0-20","6,026","6-8","3","1","6,682","229,952","2,933","100,949","20"
"15121100","ENGENHARIA AGRÍCOLA - D","0da904bfb9e6a56e79e6a48bace7da0e","0","0-20","0,0","0-2","3","1","","","","",""
"15121100","ENGENHARIA AGRÍCOLA - D","0c11766f1cfe4c1c3682aa6a97fd40db","336","0-20","7,491","6-8","3","1","8,314","613,06","1,232","90,824","20"
"15121100","ENGENHARIA AGRÍCOLA - D","be2eead505f43d2a12dd86b4768bfcc4","540","0-20","5,268","4-6","3","1","6,572","204,232","1,931","60,019","20"
"15121100","ENGENHARIA AGRÍCOLA - D","508751337d48374443f579fb40519c58","660","0-20","5,496","4-6","3","1","6,245","127,546","2,742","55,993","20"
"15121100","ENGENHARIA AGRÍCOLA - D","674f69b6eaae42a1ee8176943bfc7287","0","0-20","0,0","0-2","3","1","","","","","20"
"15121100","ENGENHARIA AGRÍCOLA - D","017ea7f434c7f7b7a552cb2a42a7fc88","240","0-20","4,347","4-6","3","1","8,15","574,505","0,632","44,537","20"
"15121100","ENGENHARIA AGRÍCOLA - D","4c58131e24756922001d2f271749f6ba","660","0-20","6,156","6-8","3","1","7,973","532,903","3,281","219,324","20"
"15121100","ENGENHARIA AGRÍCOLA - D","d0823bbe6a6d8ef3f6a405e1d3f78fe3","90","0-20","2,789","2-4","3","1","7,733","476,722","0,054","3,336","20"
"15121100","ENGENHARIA AGRÍCOLA - D","d5c100c32bf6f95a1ef32d62d4319297","390","0-20","3,473","2-4","3","1","6,5","187,283","0,906","26,098","20"
"15121100","ENGENHARIA AGRÍCOLA - D","9f108245ce940b23caf1c79a0693e653","90","0-20","4,617","4-6","3","1","8,333","617,53","0,193","14,306","20"
"15121100","ENGENHARIA AGRÍCOLA - D","7d1510308b04eeb342b60ab5e55dc0cb","720","0-20","6,1","6-8","3","1","7,275","369,16","3,563","180,813","20"
"15121100","ENGENHARIA AGRÍCOLA - D","850d63ff48df69fd16753d9060d9b8b8","1500","40-60","6,403","6-8","3","1","6,895","280,037","2,364","96,013","20"
"15121100","ENGENHARIA AGRÍCOLA - D","a7cb2794f3104d2aaf9cdaacefafef2c","660","0-20","7,391","6-8","3","1","7,391","396,361","3,744","200,773","20"
"15121100","ENGENHARIA AGRÍCOLA - D","826736fdfa57738d058d5071b632b53e","0","0-20","0,0","0-2","3","1","","","","","20"
"15121100","ENGENHARIA AGRÍCOLA - D","b739ab211a7e3bfe8c9b6bf542860246","510","0-20","5,695","4-6","3","1","6,506","188,663","1,827","52,987","20"
"15121100","ENGENHARIA AGRÍCOLA - D","411ff336ce22a9eb79c7f8c1ca7230e2","480","0-20","4,796","4-6","3","1","6,825","263,554","1,534","59,223","20"
"15121100","ENGENHARIA AGRÍCOLA - D","7a313c36f3425f3a6a3a73c124d0e36f","660","0-20","4,779","4-6","3","1","6,182","112,612","1,925","35,073","20"
"15121100","ENGENHARIA AGRÍCOLA - D","d088699e87b3fea8ec1b0cff83cf4757","0","0-20","0,0","0-2","3","1","","","","","20"
"15121100","ENGENHARIA AGRÍCOLA - D","d8414ae3ce5eee896ffd6bd30059a469","90","0-20","4,52","4-6","3","1","7,533","429,786","0,175","9,956","20"
"15121100","ENGENHARIA AGRÍCOLA - D","d0aab91a5f696c4ed526bbadd1a70cf2","90","0-20","4,95","4-6","1","0","9,0","773,983","0,827","71,08","20"
"15121100","ENGENHARIA AGRÍCOLA - D","e41a4831c755158ceedf11ffcd8c33de","0","0-20","0,0","0-2","1","0","","","","",""
"15121100","ENGENHARIA AGRÍCOLA - D","a02d8c5c460d4ffe7b2abbf2b153773a","0","0-20","0,0","0-2","1","0","","","","","20"
"15121100","ENGENHARIA AGRÍCOLA - D","1fb17de4bce40ebcbb84a7dd2bfcd09d","270","0-20","4,564","4-6","1","0","6,967","296,8","3,29","140,18","20"
"15121100","ENGENHARIA AGRÍCOLA - D","8c08e6d2369f81f55bd47a94a4bcb15e","180","0-20","5,427","4-6","1","0","8,85","738,781","1,858","155,079","20"
"15121100","ENGENHARIA AGRÍCOLA - D","960aacb8c2ea6b2e5f7aaa680464bdf7","90","0-20","2,819","2-4","1","0","8,033","547,126","0,279","19,012","20"
"15121100","ENGENHARIA AGRÍCOLA - D","eabef508858787942f646580cc60c795","0","0-20","0,96","0-2","1","0","","","","","20"
"15121100","ENGENHARIA AGRÍCOLA - D","9e343040870a8294ec1ab0343841eaf7","0","0-20","0,0","0-2","1","0","","","","",""
"15121100","ENGENHARIA AGRÍCOLA - D","22e50d81098c5068f065ecc81aa4dc59","90","0-20","3,822","2-4","1","0","8,167","578,416","0,545","38,633","20"
"15121100","ENGENHARIA AGRÍCOLA - D","062810f2ab8d81394752984f300feeb4","330","0-20","7,569","6-8","1","0","8,418","637,442","3,933","297,801","20"
"Cód. Curso","Curso","3fb1dce73ae5fb2cd175d8f68eeab57d","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"15121100","ENGENHARIA AGRÍCOLA - D","371db708ffaed05483d774bde424979c","240","0-20","6,214","6-8","1","0","8,4","633,175","2,076","156,46","20"
"15121100","ENGENHARIA AGRÍCOLA - D","60468f7a8e6a39de2bc73598072c9b63","180","0-20","5,227","4-6","1","0","7,4","398,495","1,977","106,462","20"
"15121100","ENGENHARIA AGRÍCOLA - D","d7ac1d2eaede59ed8aca0dd6910c96db","0","0-20","0,0","0-2","1","0","","","","",""
"15121100","ENGENHARIA AGRÍCOLA - D","c4287faef6e1654ac244b0892c90b1aa","0","0-20","1,38","0-2","1","0","","","","","20"
"15121100","ENGENHARIA AGRÍCOLA - D","20c051bde433c97f1d003025780a4f61","0","0-20","0,0","0-2","1","0","","","","",""
"15121100","ENGENHARIA AGRÍCOLA - D","a71f679ad567391f57d1fa3c529ca220","240","0-20","5,036","4-6","1","0","6,925","287,022","1,711","70,924","20"
"15121100","ENGENHARIA AGRÍCOLA - D","ffc7256c1cd94526b6dfed64c05125c7","180","0-20","6,027","6-8","1","0","8,55","668,377","2,284","178,565","20"
"15121100","ENGENHARIA AGRÍCOLA - D","8d196481890d97edf18b6de3a6c7ad0c","0","0-20","0,0","0-2","1","0","","","","",""
"15121100","ENGENHARIA AGRÍCOLA - D","6a0ee84389f7cfd92f1863f1fe10e55e","0","0-20","0,0","0-2","1","0","","","","",""
"15121100","ENGENHARIA AGRÍCOLA - D","08623e3ea31b77405a87afc7190a3131","240","0-20","7,5","6-8","1","0","7,5","421,963","4,898","275,568","20"
"15121100","ENGENHARIA AGRÍCOLA - D","0023179c31cb8356a77b570cfed011c8","270","0-20","4,507","4-6","1","0","6,967","296,8","3,29","140,18","20"
"15121100","ENGENHARIA AGRÍCOLA - D","4f6af04b178a8683e36a70faf6571df4","180","0-20","4,45","4-6","1","0","7,7","468,899","1,616","98,428","20"
"15121100","ENGENHARIA AGRÍCOLA - D","23bc661becf155b8c8d2283c5440d063","270","0-20","5,827","4-6","1","0","6,967","296,8","3,29","140,18","20"
"15121100","ENGENHARIA AGRÍCOLA - D","183f51772f9995342dfee8ac56c7018c","0","0-20","0,0","0-2","1","0","","","","","20"
"15121100","ENGENHARIA AGRÍCOLA - D","a1e6f87c92cec6a1cb3f59ee1d0a3cf7","360","0-20","7,05","6-8","1","0","7,05","316,357","5,92","265,629","20"
"15121100","ENGENHARIA AGRÍCOLA - D","650792a7b4d52b1d20f790ecded54b59","180","0-20","4,945","4-6","1","0","8,733","711,402","2,333","190,059","20"
"15121100","ENGENHARIA AGRÍCOLA - D","98cef0abfaaec3755deb70a29e865b09","240","0-20","5,273","4-6","1","0","6,275","134,479","2,342","50,185","20"
"15121100","ENGENHARIA AGRÍCOLA - D","5d4de806afa1aa8114bc35f8ba4df837","90","0-20","2,979","2-4","1","0","8,5","656,643","0,446","34,459","20"
