"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"15121100","ENGENHARIA AGRÍCOLA - D","06c3ffa2e56c766c5fd49a3ff5af1ebf","960","20-40","5,361","4-6","8","4","6,884","277,488","1,551","62,522","20"
"15121100","ENGENHARIA AGRÍCOLA - D","6221fc0cb8a3020fad06ef69f2f4afc1","1635","40-60","6,028","6-8","8","4","7,272","368,568","2,79","141,403","20"
"15121100","ENGENHARIA AGRÍCOLA - D","5eb143acb237b92e874a39f20bbd74ce","1695","40-60","6,061","6-8","8","4","6,96","295,277","2,907","123,312","20"
"Cód. Curso","Curso","c06048468e52988046de61613b09c24e","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"15121100","ENGENHARIA AGRÍCOLA - D","5fc98b4b5f7cc2bc0494dfb006310954","1866","40-60","8,233","8-10","8","4","8,387","630,114","2,791","209,671","20"
"15121100","ENGENHARIA AGRÍCOLA - D","83a2c3df4fe2c4a86521c08094eff3de","1485","40-60","4,677","4-6","8","4","6,26","130,959","1,758","36,769","20"
"15121100","ENGENHARIA AGRÍCOLA - D","15bfdf883b30c35fe4debce2675c8ef6","1710","40-60","5,611","4-6","8","4","6,786","254,393","2,631","98,642","20"
"15121100","ENGENHARIA AGRÍCOLA - D","0067b0118d64b3b1788d94eb42536a68","975","20-40","4,58","4-6","8","4","7,748","480,091","0,977","60,52","20"
"15121100","ENGENHARIA AGRÍCOLA - D","5f8940706fb9f7d97c02c6c4c365d88a","885","20-40","3,21","2-4","8","4","6,166","108,923","0,68","12,016","20"
"15121100","ENGENHARIA AGRÍCOLA - D","1605beeeac141c7cf02243f84e5642ad","1875","40-60","6,627","6-8","8","4","7,293","373,281","3,965","202,975","20"
"15121100","ENGENHARIA AGRÍCOLA - D","600ae188c4b6cf02a753c35e70ee745b","2535","60-80","5,645","4-6","8","4","7,308","376,93","2,444","126,035","20"
"15121100","ENGENHARIA AGRÍCOLA - D","05163d90d5f4da8584c62c203da0797e","2190","40-60","7,505","6-8","8","4","7,505","423,088","5,166","291,221","20"
"15121100","ENGENHARIA AGRÍCOLA - D","e77af548ed78ae6079720033d24fc292","2055","40-60","6,555","6-8","8","4","6,793","256,145","3,991","150,482","20"
"15121100","ENGENHARIA AGRÍCOLA - D","d9aad8775d08dbf609287647f50a5c19","1635","40-60","5,13","4-6","8","4","6,654","223,53","2,22","74,576","20"
"15121100","ENGENHARIA AGRÍCOLA - D","b6cc396f5b84fcb33a69561bbaa90264","300","0-20","2,907","2-4","6","3","7,21","353,906","0,298","14,628","20"
"15121100","ENGENHARIA AGRÍCOLA - D","e0aed7e24949d10a651fa7f16a522cb4","960","20-40","3,653","2-4","6","3","6,855","270,521","1,436","56,675","20"
"15121100","ENGENHARIA AGRÍCOLA - D","146b99ca8ffd186fd240bdcd552ccdb4","990","20-40","5,587","4-6","6","3","8,112","565,616","1,807","126,02","20"
"15121100","ENGENHARIA AGRÍCOLA - D","d05f31e55286f328bef162c43130a878","570","0-20","3,966","2-4","6","3","7,579","440,49","0,61","35,467","20"
"15121100","ENGENHARIA AGRÍCOLA - D","63d69bff5f1ce116436f4200b8543f7b","810","20-40","3,275","2-4","6","3","6,852","269,855","1,054","41,496","20"
"15121100","ENGENHARIA AGRÍCOLA - D","3604cdd1ef5c7410364a48f5fa021ac4","1365","20-40","5,777","4-6","6","3","6,618","214,928","3,056","99,243","20"
"15121100","ENGENHARIA AGRÍCOLA - D","970f2f96961622cc0abcad65f8b367fc","1260","20-40","5,4","4-6","6","3","7,162","342,619","2,624","125,54","20"
"15121100","ENGENHARIA AGRÍCOLA - D","75a13d413ff10e9434351d9997bcfd33","1755","40-60","8,297","8-10","6","3","8,297","608,905","6,603","484,639","20"
"15121100","ENGENHARIA AGRÍCOLA - D","f29483aaca28ce037961f1f4c646c3fe","1380","20-40","4,662","4-6","6","3","6,425","169,682","2,587","68,321","20"
"15121100","ENGENHARIA AGRÍCOLA - D","12554b0d87449c76c2f5329f9b9662c1","330","0-20","2,39","2-4","6","3","6,673","227,818","0,256","8,739","20"
"15121100","ENGENHARIA AGRÍCOLA - D","669aee3db632063a391403da701dc3aa","930","20-40","3,476","2-4","6","3","6,545","197,881","1,249","37,77","20"
"15121100","ENGENHARIA AGRÍCOLA - D","f92b624244abccee0162bfe955be8a45","1200","20-40","5,216","4-6","6","3","7,189","348,919","2,073","100,603","20"
"15121100","ENGENHARIA AGRÍCOLA - D","f7c6736bdcc7cd523a970f6480118df2","1860","40-60","7,584","6-8","6","3","7,584","441,646","6,197","360,903","20"
"15121100","ENGENHARIA AGRÍCOLA - D","066d4bad0da261f51ca6907d9c134910","1140","20-40","6,152","6-8","6","3","7,808","494,22","2,397","151,712","20"
"15121100","ENGENHARIA AGRÍCOLA - D","3dd0a35d635685bf0280b6d8410e2bd1","675","0-20","4,747","4-6","6","3","6,742","244,127","1,311","47,477","20"
"15121100","ENGENHARIA AGRÍCOLA - D","b87e648ae242819ea46d19394c970a3a","1200","20-40","6,096","6-8","6","3","6,942","291,129","3,084","129,337","20"
"15121100","ENGENHARIA AGRÍCOLA - D","8fb4f55f3f80b2888b3906656a19b6c7","1440","20-40","8,02","8-10","4","2","8,02","544,046","7,542","511,625","20"
"15121100","ENGENHARIA AGRÍCOLA - D","6c61ecbc6e582554f3102c76049ad5e0","1215","20-40","6,998","6-8","4","2","7,516","425,729","5,188","293,837","20"
"15121100","ENGENHARIA AGRÍCOLA - D","ea44438d47dbcc7826bc6108dae5b132","990","20-40","6,529","6-8","4","2","7,083","324,179","3,422","156,624","20"
"15121100","ENGENHARIA AGRÍCOLA - D","a524f0b512d0963be7c249893d3bd1b0","0","0-20","0,0","0-2","4","2","","","","","20"
"15121100","ENGENHARIA AGRÍCOLA - D","7a7b83103e1825ca10e91edd60e90acc","930","20-40","5,666","4-6","4","2","7,466","414,014","3,183","176,516","20"
"15121100","ENGENHARIA AGRÍCOLA - D","61b0b04ca290e535e21b453012aa083e","915","20-40","6,353","6-8","4","2","7,27","368,102","3,681","186,355","20"
"15121100","ENGENHARIA AGRÍCOLA - D","f0e29b6736bb55d900cd6a1f73b650d9","180","0-20","1,557","0-2","4","2","6,733","242,041","0,236","8,468","20"
"15121100","ENGENHARIA AGRÍCOLA - D","e351797562d47f6e95524afc1fd29ade","90","0-20","0,921","0-2","4","2","7,667","461,076","0,064","3,828","20"
"15121100","ENGENHARIA AGRÍCOLA - D","65a83877fbb31e7e914f488b4d5d9a31","495","0-20","4,389","4-6","4","2","6,655","223,551","0,948","31,848","20"
"15121100","ENGENHARIA AGRÍCOLA - D","31ac9b9f90fdd1842fecaa5bd6526512","2415","60-80","6,658","6-8","4","2","7,176","345,894","2,799","134,924","20"
"Cód. Curso","Curso","c06048468e52988046de61613b09c24e","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"15121100","ENGENHARIA AGRÍCOLA - D","01e683da79e04a76ceeda22e8be5e7f0","120","0-20","2,029","2-4","4","2","","","","","20"
"15121100","ENGENHARIA AGRÍCOLA - D","6a459bbdebc74b3c1f5f16fbb0556158","210","0-20","3,421","2-4","4","2","8,586","676,759","0,212","16,71","20"
"15121100","ENGENHARIA AGRÍCOLA - D","43ce7e24c1da4b5861ff9d2ec6841ef0","1230","20-40","8,09","8-10","4","2","8,09","560,482","6,455","447,162","20"
"15121100","ENGENHARIA AGRÍCOLA - D","db0f645c386158cc0aec55cc2a00cc69","705","0-20","4,522","4-6","4","2","7,023","310,115","1,702","75,164","20"
"15121100","ENGENHARIA AGRÍCOLA - D","9efe6a6fdcede65194fbc57474ca399d","465","0-20","3,24","2-4","4","2","7,206","353,073","0,744","36,445","20"
"15121100","ENGENHARIA AGRÍCOLA - D","abbcee893f920014ba29629d93921a6b","330","0-20","2,915","2-4","4","2","7,382","394,228","0,45","24,037","20"
"15121100","ENGENHARIA AGRÍCOLA - D","d8f1a3489577151a7ffdd1c454ba8226","615","0-20","5,138","4-6","4","2","7,188","348,697","2,382","115,579","20"
"15121100","ENGENHARIA AGRÍCOLA - D","bc22410dae3916d6104b736d71a0e5c8","735","0-20","4,936","4-6","4","2","6,502","187,762","1,967","56,792","20"
"15121100","ENGENHARIA AGRÍCOLA - D","3248fc5fad3a1edd9e38f595732c2e86","690","0-20","4,616","4-6","4","2","7,702","469,409","1,957","119,24","20"
"15121100","ENGENHARIA AGRÍCOLA - D","8a1e67ab29d98e156a5906c100589272","360","0-20","5,358","4-6","4","2","8,029","546,148","1,124","76,429","20"
"15121100","ENGENHARIA AGRÍCOLA - D","7b5aac9fcaf220a22e34e90eb6a70ef3","660","0-20","5,192","4-6","4","2","7,527","428,363","1,792","101,956","20"
"15121100","ENGENHARIA AGRÍCOLA - D","94f3c61b4eb35eda8a095d9543168cac","390","0-20","3,002","2-4","4","2","7,746","479,73","0,575","35,582","20"
"15121100","ENGENHARIA AGRÍCOLA - D","be76de5e8ce59bf34e8cd837bb089252","600","0-20","4,883","4-6","4","2","7,752","481,22","1,455","90,306","20"
"15121100","ENGENHARIA AGRÍCOLA - D","b78d881cfbf813dc0535e30b95d564c7","420","0-20","3,533","2-4","4","2","7,625","451,298","0,693","41,027","20"
"15121100","ENGENHARIA AGRÍCOLA - D","441155e40e0d13d84942024b019ad3fb","495","0-20","2,831","2-4","4","2","7,012","307,467","0,876","38,389","20"
"15121100","ENGENHARIA AGRÍCOLA - D","04072550d422d4ccdb605dd438f16729","450","0-20","3,971","2-4","4","2","6,757","247,517","0,739","27,061","20"
"15121100","ENGENHARIA AGRÍCOLA - D","c01f49b8114276b4e29b2e2b56a2fdac","435","0-20","4,545","4-6","2","1","6,621","215,606","2,583","84,102","20"
"15121100","ENGENHARIA AGRÍCOLA - D","7426db0ba6f94826ba966c767bd16e0d","30","0-20","0,762","0-2","2","1","8,0","539,303","0,062","4,193","20"
"15121100","ENGENHARIA AGRÍCOLA - D","51efcb6790b732819cc94e89f6648acc","1290","20-40","5,694","4-6","2","1","7,0","304,623","0,103","4,476","20"
"15121100","ENGENHARIA AGRÍCOLA - D","9882a6f22f6fef6f83125e1a77f1438f","1980","40-60","7,358","6-8","2","1","7,508","423,804","7,814","441,102","20"
"15121100","ENGENHARIA AGRÍCOLA - D","25ea32c68ae434021f8c014b91d6065c","0","0-20","0,0","0-2","2","1","","","","","20"
"15121100","ENGENHARIA AGRÍCOLA - D","b8d93a9bdba06983399ed3a763c8d681","555","0-20","6,709","6-8","2","1","7,381","394,055","4,583","244,654","20"
"15121100","ENGENHARIA AGRÍCOLA - D","38869330700b8bb53f3004e6fabab661","210","0-20","3,272","2-4","2","1","7,5","421,963","0,833","46,885","20"
"15121100","ENGENHARIA AGRÍCOLA - D","60e64801672eb816ad3c6135f0d9ff24","0","0-20","0,0","0-2","2","1","","","","","20"
"15121100","ENGENHARIA AGRÍCOLA - D","746d978bcf6ac3739f927cda7f7ea14d","435","0-20","5,082","4-6","2","1","7,283","370,981","2,841","144,71","20"
"15121100","ENGENHARIA AGRÍCOLA - D","3687f29a6b868eea10ce7ce53397ae07","645","0-20","7,364","6-8","2","1","7,853","504,92","6,305","405,383","20"
"15121100","ENGENHARIA AGRÍCOLA - D","8575f68f658c0afc2d7e9e347b89606d","420","0-20","5,355","4-6","2","1","6,95","292,889","2,78","117,155","20"
"15121100","ENGENHARIA AGRÍCOLA - D","d3361a207cb96af27572a4fb895bd181","420","0-20","5,582","4-6","2","1","6,832","265,23","2,733","106,092","20"
"15121100","ENGENHARIA AGRÍCOLA - D","dcb7cdab4b98558560fc3998a0e6510f","195","0-20","2,432","2-4","2","1","7,054","317,259","0,593","26,688","20"
"15121100","ENGENHARIA AGRÍCOLA - D","ad97b06c7d3842e1f792e8175a0ccddf","555","0-20","5,74","4-6","2","1","7,184","347,753","3,787","183,317","20"
"15121100","ENGENHARIA AGRÍCOLA - D","197b0aaf359a033e608f2bd16e4b8ace","375","0-20","4,385","4-6","2","1","7,46","412,576","2,025","111,967","20"
"15121100","ENGENHARIA AGRÍCOLA - D","f58437b22cd92d719eb196ff18b05dbc","645","0-20","4,334","4-6","2","1","8,7","703,579","0,291","23,563","20"
"15121100","ENGENHARIA AGRÍCOLA - D","b9b9fd20e4655cfba84f7799ddf6c7f6","420","0-20","5,569","4-6","2","1","7,082","323,9","2,905","132,882","20"
"15121100","ENGENHARIA AGRÍCOLA - D","1df618ce908789d2b2d9a1477d138427","660","0-20","7,078","6-8","2","1","7,546","432,859","3,773","216,429","20"
"15121100","ENGENHARIA AGRÍCOLA - D","e81e9dd11dd56aea2143a75b2fe2bc63","375","0-20","5,359","4-6","2","1","7,884","512,08","2,718","176,531","20"
"15121100","ENGENHARIA AGRÍCOLA - D","28b09861e9e1309803e288aa76e4ad56","420","0-20","5,081","4-6","2","1","6,725","240,086","2,242","80,029","20"
"Cód. Curso","Curso","c06048468e52988046de61613b09c24e","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"15121100","ENGENHARIA AGRÍCOLA - D","0ec7e635f43e636095ef0a290ca585fc","615","0-20","7,033","6-8","2","1","7,878","510,683","5,516","357,542","20"
"15121100","ENGENHARIA AGRÍCOLA - D","c9383ebc57b234d7d11fd8cb415feab1","2340","60-80","5,967","4-6","2","1","7,21","353,987","2,38","116,838","20"
"15121100","ENGENHARIA AGRÍCOLA - D","507b2b82427b5794c9179480624725e2","585","0-20","6,577","6-8","2","1","7,146","338,922","4,72","223,839","20"
"15121100","ENGENHARIA AGRÍCOLA - D","a7d1a59aa6736770daa97d6ccce172ae","90","0-20","1,108","0-2","2","1","7,667","461,076","0,117","7,057","20"
"15121100","ENGENHARIA AGRÍCOLA - D","b42d013ce56c9f8327a65d3d6ba9805b","540","0-20","6,148","6-8","2","1","7,397","397,843","4,076","219,22","20"
"15121100","ENGENHARIA AGRÍCOLA - D","a147e3377689e89888850c5644fb47b7","0","0-20","0,0","0-2","2","1","","","","","20"
"15121100","ENGENHARIA AGRÍCOLA - D","67236645c8a483286334b8e703e510ad","315","0-20","3,326","2-4","2","1","6,376","158,227","1,083","26,869","20"
"15121100","ENGENHARIA AGRÍCOLA - D","10d05f1e0fbe29ef3d3a6bcd36dd5c88","255","0-20","3,278","2-4","2","1","6,753","246,643","0,971","35,48","20"
"15121100","ENGENHARIA AGRÍCOLA - D","37322c7cbb3b8b1d6d54c823c6c84359","0","0-20","0,0","0-2","2","1","","","","","20"
"15121100","ENGENHARIA AGRÍCOLA - D","47179ac4aadd45068d2314217582eed5","300","0-20","4,795","4-6","2","1","6,31","142,693","1,288","29,121","20"
"15121100","ENGENHARIA AGRÍCOLA - D","ff7477ac46be34a48f707d38caa584f2","360","0-20","3,681","2-4","2","1","6,812","260,62","1,668","63,825","20"
"15121100","ENGENHARIA AGRÍCOLA - D","02a3b77c52a4f7c2252df8e2eb4f673c","1620","40-60","6,198","6-8","2","1","7,628","452,002","2,432","144,133","20"
"15121100","ENGENHARIA AGRÍCOLA - D","7b4aa8459fc395f2a29c4224d02711c1","420","0-20","4,46","4-6","2","1","6,575","204,884","2,192","68,295","20"
"15121100","ENGENHARIA AGRÍCOLA - D","15990f0ca355cea7b6dd15405bd1478e","585","0-20","6,706","6-8","2","1","7,364","390,07","4,864","257,619","20"
"15121100","ENGENHARIA AGRÍCOLA - D","6803328509ce84c929eb818810a270a4","1020","20-40","5,642","4-6","2","1","6,607","212,315","2,638","84,775","20"
"15121100","ENGENHARIA AGRÍCOLA - D","149f3ec2da4e26b697bffe8ba10ac071","2685","60-80","6,646","6-8","2","1","7,967","531,48","4,756","317,261","20"
"15121100","ENGENHARIA AGRÍCOLA - D","1a2730da5eea831b8a8d548c90edad0c","465","0-20","6,512","6-8","2","1","7,484","418,178","3,413","190,73","20"
"15121100","ENGENHARIA AGRÍCOLA - D","43b7087cdd90d6a35a16330b6188f8bb","630","0-20","6,292","6-8","2","1","6,824","263,274","4,913","189,557","20"
"15121100","ENGENHARIA AGRÍCOLA - D","730221d472a55d4d69107b1d983f08c9","435","0-20","4,53","4-6","2","1","6,583","206,704","2,568","80,63","20"
"15121100","ENGENHARIA AGRÍCOLA - D","003fabb0ef9028d8e366497b8d03e02a","315","0-20","4,955","4-6","2","1","7,048","315,798","1,442","64,595","20"
"15121100","ENGENHARIA AGRÍCOLA - D","7a99b19f8562e88c04b63efa78934e34","120","0-20","2,737","2-4","2","1","6,5","187,283","0,218","6,272","20"
"15121100","ENGENHARIA AGRÍCOLA - D","9638134772e9b15c2176cba166511ebe","255","0-20","3,492","2-4","2","1","6,853","270,111","1,01","39,828","20"
"15121100","ENGENHARIA AGRÍCOLA - D","44c93f5ed6c8be56c71ba4466fd80c94","435","0-20","5,361","4-6","2","1","6,852","269,825","2,673","105,252","20"
"15121100","ENGENHARIA AGRÍCOLA - D","f6c635bdcb0de0868293f15ae5e64731","90","0-20","2,8","2-4","2","1","6,533","195,105","0,533","15,927","20"
"15121100","ENGENHARIA AGRÍCOLA - D","5a1b5c05e0e9fc4804ecd1c903a8dd32","150","0-20","4,778","4-6","2","1","7,4","398,495","1,678","90,362","20"
"15122100","ENGENHARIA CIVIL - D","4c9d87eb4e40b0610b4e9ff0a8815fd6","2355","60-80","3,186","2-4","17","8","6,831","383,373","0,658","36,941","235"
"15122100","ENGENHARIA CIVIL - D","e92d4e6c8b66d7ea54504c47efd9b42e","1575","40-60","2,684","2-4","17","8","6,508","318,028","0,292","14,253","235"
"15122100","ENGENHARIA CIVIL - D","b0c0c95026306bec3a907ce6f88adb78","3066","60-80","4,964","4-6","17","8","7,126","442,945","1,012","62,937","235"
"15122100","ENGENHARIA CIVIL - D","9fa5941af5424d339ab3124ffee0db24","2940","60-80","7,82","6-8","17","8","8,02","623,842","1,524","118,582","235"
"15122100","ENGENHARIA CIVIL - D","1e6e0e7ffdba6bfebcde36b2a59d582d","4035","80-100","5,445","4-6","17","8","6,847","386,61","2,062","116,401","235"
"15122100","ENGENHARIA CIVIL - D","b0c41073ab91a125ae0ae552e651cd89","3345","80-100","4,325","4-6","17","8","6,451","306,382","1,25","59,366","235"
"15122100","ENGENHARIA CIVIL - D","ad7d14b3ad7931461e985533226dd2a1","2055","40-60","3,821","2-4","17","8","6,235","262,75","0,842","35,478","235"
"15122100","ENGENHARIA CIVIL - D","86bef342a4bb71b7703c71f1e15fcefc","2055","40-60","6,8","6-8","17","8","7,396","497,569","2,145","144,324","235"
"15122100","ENGENHARIA CIVIL - D","886546d4544ec8337f1c54751f6229a1","1140","20-40","1,741","0-2","17","8","6,706","357,949","0,147","7,829","235"
"15122100","ENGENHARIA CIVIL - D","3b415b9d9de1786b7705f4fcb73b9f8e","3510","80-100","5,159","4-6","17","8","7,141","446,144","1,627","101,645","235"
"15122100","ENGENHARIA CIVIL - D","3dfa9ce4a498e17fb269df4f824783c3","1635","40-60","2,429","2-4","17","8","6,425","301,137","0,326","15,29","235"
"Cód. Curso","Curso","c06048468e52988046de61613b09c24e","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"15122100","ENGENHARIA CIVIL - D","644bb59900c633c7faf0b056552ba738","1320","20-40","4,79","4-6","16","8","8,312","683,08","0,071","5,848","235"
"15122100","ENGENHARIA CIVIL - D","fdf0898df9e1cb68947425865ed46752","3120","60-80","4,75","4-6","16","8","6,518","320,001","1,036","50,882","235"
"15122100","ENGENHARIA CIVIL - D","f68ab12b4bcd9e6a486cb1f9e959437a","2109","40-60","4,258","4-6","15","7","7,02","421,636","0,861","51,733","235"
"15122100","ENGENHARIA CIVIL - D","0a13f346f9ef8b0e39093b13dd863436","3405","80-100","5,05","4-6","15","7","6,175","250,527","1,617","65,62","235"
"15122100","ENGENHARIA CIVIL - D","973349cf54f4f1b382e5155c40b7943d","3945","80-100","5,527","4-6","15","7","6,758","368,596","2,415","131,734","235"
"15122100","ENGENHARIA CIVIL - D","6e657864ee9951453285b19d4a5c81f8","2940","60-80","5,544","4-6","15","7","6,921","401,627","1,536","89,152","235"
"15122100","ENGENHARIA CIVIL - D","1b34f74938c0d058f76d04a5f60fa323","2925","60-80","5,309","4-6","15","7","6,806","378,329","1,507","83,762","235"
"15122100","ENGENHARIA CIVIL - D","ece2aeec4548cf7a5c96f444f0f01668","3120","60-80","5,512","4-6","15","7","7,071","431,841","1,594","97,378","235"
"15122100","ENGENHARIA CIVIL - D","964f6595a2fc029acd3ad0d64c2b07cd","1365","20-40","2,304","2-4","15","7","6,588","334,147","0,324","16,452","235"
"15122100","ENGENHARIA CIVIL - D","01fae199371fdf83b10f7f6921a365e9","3960","80-100","7,109","6-8","14","7","7,383","495,083","3,672","246,22","235"
"15122100","ENGENHARIA CIVIL - D","4e041689ade8de748aa0e0ea9bfe6a5b","3984","80-100","6,711","6-8","14","7","7,122","442,244","3,354","208,292","235"
"15122100","ENGENHARIA CIVIL - D","f7dfec802765779001ba09b33701b9d8","1020","20-40","1,957","0-2","14","7","6,799","376,761","0,221","12,233","235"
"15122100","ENGENHARIA CIVIL - D","630d6fbb60e498eb8122004ec993cbd6","3942","80-100","6,213","6-8","14","7","6,946","406,526","2,792","163,407","235"
"15122100","ENGENHARIA CIVIL - D","494a9ff97ff2fd90605f23f4bf74abd0","3774","80-100","5,433","4-6","14","7","6,924","402,189","1,878","109,094","235"
"15122100","ENGENHARIA CIVIL - D","4b777ed38451daaaec4fbb76bdac3587","2607","60-80","4,517","4-6","14","7","6,555","327,585","1,055","52,735","235"
"15122100","ENGENHARIA CIVIL - D","57d145ed49649c2cbe7773de6b37a7e9","2055","40-60","3,585","2-4","14","7","6,983","414,005","0,046","2,704","235"
"15122100","ENGENHARIA CIVIL - D","2ea8d8e4ee9a3ca4cdff141d51efa4ab","540","0-20","1,211","0-2","14","7","6,336","283,2","0,07","3,125","235"
"15122100","ENGENHARIA CIVIL - D","502af0e22970fb73e8b79624e417f326","810","20-40","2,081","2-4","14","7","7,62","543,042","0,197","14,037","235"
