"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","6b8969d1c79b2d2065e065891e7b46f3","2595","80-100","6,322","6-8","10","5","7,318","458,504","4,295","269,103","12"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","6023f396add83a66cace7c2235cd91ea","2805","80-100","6,576","6-8","10","5","7,129","406,77","4,576","261,111","12"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","3205693d6807000febd3c7a1abcf1c47","2730","80-100","7,564","6-8","10","5","7,898","616,553","5,339","416,758","12"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","c5879a94df16a166c58b0e28306c217d","2700","80-100","6,561","6-8","10","5","7,336","463,158","4,403","278,004","12"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","8c9790aaaca22c148806a48492dc27bb","2490","80-100","5,41","4-6","10","5","6,917","348,929","3,14","158,416","12"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","5bbcafd55b952c1b2dbb9a8c36e24c43","2535","80-100","6,155","6-8","10","5","7,144","411,0","3,869","222,595","12"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","1d0b0f15bae915fe57775e1a0433bfd0","2415","80-100","7,465","6-8","8","4","7,761","579,364","5,878","438,754","12"
"21103215","CIÊNCIAS - QUÍMICA (LIC) - N","16c403a05f49df0f33467c1f830db8a2","2295","60-80","6,97","6-8","8","4","7,415","484,841","5,131","335,49","12"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","c0b8bc72861c1a02d393597f33d3c2be","1350","40-60","5,199","4-6","7","3","7,313","281,362","2,493","95,899","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","27446f678f97cdd98c6c56ee281872d7","900","20-40","6,01","6-8","7","3","8,138","500,942","1,151","70,825","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","485c587c668b26129b9de227f63c6ec3","1650","40-60","6,199","6-8","7","3","7,214","254,8","4,347","153,547","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","d8145644d1a10c7f2ba389c47dbf5b19","2205","60-80","7,272","6-8","7","3","7,765","401,779","6,065","313,78","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","bc5edefaeceb6975d447cd0cda465dc7","2040","60-80","6,778","6-8","7","3","7,846","423,169","5,15","277,762","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","fa1cc0ca1a7f8d1520c8b17da6545d76","2340","80-100","8,011","8-10","7","3","8,225","524,254","7,234","461,098","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","9ba081c1834614210c4670a866afe080","2235","60-80","7,335","6-8","7","3","7,801","411,201","6,259","329,936","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","bf569a359862bb75b839833ea97d6dc7","2010","60-80","6,786","6-8","7","3","7,642","368,872","5,084","245,402","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","e54e9072b787f2aa833bc7638cd7d3bb","2340","80-100","7,964","6-8","7","3","8,253","531,769","7,171","462,039","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","4ebbabfea35cb51c3572ef352330c3b9","1515","40-60","6,408","6-8","7","3","7,437","314,212","3,92","165,635","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","e19760a5d50f2f758a519a6aecd02e20","2010","60-80","6,878","6-8","7","3","7,799","410,824","5,222","275,042","10"
"Cód. Curso","Curso","049a1fb518a38475c5fbcbc4855a02f9","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","08163529d96155d72c35014c7860d349","2460","80-100","8,267","8-10","7","3","8,399","570,546","7,771","527,877","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","a1226291135d2340ed563009187cda72","2400","80-100","8,378","8-10","7","3","8,662","640,816","7,823","578,691","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","21759896ade694b2d74739dd8c0b94e4","1575","40-60","6,557","6-8","7","3","7,622","363,573","4,216","201,088","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","fdd898e0af8d090ceae4b049a6c7ae35","2145","60-80","7,315","6-8","7","3","8,085","487,038","5,975","359,946","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","10ca12ea0785d18fc1c658c3bc58684c","2400","80-100","7,482","6-8","7","3","7,782","406,36","6,904","360,489","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","278bdf30734be45503dff4226417450e","1950","60-80","6,86","6-8","7","3","7,754","398,726","4,707","242,051","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","0973dbd83fef226c229f799da071491f","2205","60-80","6,832","6-8","7","3","7,502","331,638","5,685","251,293","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","db170dbbbedd9fc0f094db417c222f1d","1395","40-60","5,307","4-6","7","3","7,531","339,403","2,541","114,523","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","8b8030bc6dbda0c5a17871aa8b85140c","1635","40-60","7,571","6-8","5","2","8,039","474,574","6,564","387,52","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","b5aa229ecc9a88e360a8af391b308bfe","1185","40-60","5,911","4-6","5","2","7,191","248,806","3,219","111,361","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","a63c9f4fd5e940b256ef12ccb4fa0158","1605","40-60","7,284","6-8","5","2","7,66","373,673","6,235","304,172","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","87a5b7a560049a3cc9714a7182aafdbc","1635","40-60","7,212","6-8","5","2","7,807","412,978","6,375","337,223","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","9f74db2f4af4695ec068bf89ad621f20","1635","40-60","7,697","6-8","5","2","8,279","538,614","6,76","439,813","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","b92e243484025a0a5598bf298380377a","675","20-40","4,14","4-6","5","2","7,896","436,481","1,256","69,426","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","dcbdfe71c45267aa7883fe5e44f3c4e5","1455","40-60","6,91","6-8","5","2","8,128","498,367","5,256","322,277","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","130ecf2e91abaa1adff3e08e995e923c","690","20-40","5,821","4-6","5","2","7,647","370,275","1,248","60,449","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","e8a48d72af0742be1e8100ab75b71b74","1575","40-60","7,579","6-8","5","2","8,036","473,95","6,354","374,741","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","32d8b8bf2c1ece320ab202abb4289500","975","20-40","4,694","4-6","5","2","7,263","267,972","2,182","80,496","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","0727b8a7546fbf418d0d9727a0466fc4","1575","40-60","6,434","6-8","5","2","7,125","231,121","5,399","175,128","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","517c7db6ff3302417ed69fa1bb25c527","1635","40-60","7,612","6-8","5","2","8,109","493,395","6,622","402,888","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","66f2ed4ecee040a9720c0fd896ba1f67","1260","40-60","6,241","6-8","5","2","7,506","332,662","2,982","132,15","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","52bbc0ffc94f41e8029c678abb441373","1695","40-60","7,237","6-8","5","2","7,671","376,599","6,732","330,502","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","33ea232b0786bd39e00dc32894f383e8","975","20-40","6,609","6-8","5","2","7,614","361,426","2,68","127,212","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","6181c59ec08fbe50a40de96f8e60eccf","1695","40-60","7,572","6-8","5","2","8,042","475,39","7,057","417,199","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","60a3e04b00b5d404a54f673e0f961bef","1575","40-60","6,642","6-8","5","2","7,211","254,211","5,557","195,889","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","ff3df5086aef74110d8a1ca96c0096aa","1695","40-60","6,978","6-8","5","2","7,228","258,711","6,344","227,044","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","a08bdd9909509224a16bd053706c4df3","1200","40-60","7,71","6-8","5","2","8,661","640,483","3,874","286,499","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","d6fd757b9d6465c726bb18dfb166f502","1575","40-60","6,826","6-8","5","2","7,32","283,138","5,738","221,941","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","ce1caabf7c8f407087d761225e40248b","1755","60-80","7,7","6-8","5","2","7,897","436,982","7,43","411,124","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","9f12504e5a936b274f62df59fb1b3ffd","1065","20-40","5,69","4-6","5","2","7,527","338,224","2,925","131,418","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","7708cf5de8c88f1fe7c1ba5b15df5aff","1665","40-60","7,492","6-8","5","2","7,942","448,947","6,726","380,17","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","fa90c9e93d1bd8015fed10cd96702ae4","900","20-40","4,743","4-6","5","2","7,861","427,199","1,9","103,262","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","7b2715e67290c997e4b40f23b90b74bd","1695","40-60","7,476","6-8","5","2","7,78","405,6","6,827","355,952","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","a0cc987dcd3c5f91153271cc85e10b35","1470","40-60","6,386","6-8","5","2","7,368","296,004","3,967","159,37","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","183123f1515df4aac738e7060f3e3d54","1635","40-60","7,364","6-8","5","2","7,876","431,31","6,431","352,192","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","944f6c5d93181f22e5369622921005c0","1755","60-80","8,285","8-10","5","2","8,433","579,76","7,934","545,452","10"
"Cód. Curso","Curso","049a1fb518a38475c5fbcbc4855a02f9","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","e913361ac22b2819fc75f1d24300f7f1","960","20-40","6,925","6-8","3","1","7,539","341,502","5,978","270,808","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","43afbd8d385d038b412363a711c654cf","1500","40-60","6,875","6-8","3","1","8,182","512,7","3,913","245,23","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","223cd095d6320ab80ee4a6cb594e6bc9","885","20-40","6,956","6-8","3","1","7,697","383,477","5,187","258,435","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","761ec55554bfbb2d17e81d6c743821bb","1020","20-40","7,708","6-8","3","1","8,049","477,238","7,205","427,229","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","481da8c3f26f80f7d00e1701e3387bd3","1020","20-40","8,29","8-10","3","1","8,656","639,053","7,749","572,089","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","e63190cdaf7f1ffeab37db1ee584b098","900","20-40","6,517","6-8","3","1","7,252","264,932","5,054","184,648","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","62533abbbb4789a0401e55a436188d2a","900","20-40","6,852","6-8","3","1","7,568","349,3","5,275","243,45","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","0ee1a73d2a0adf1d869f75d941c88ca3","960","20-40","6,82","6-8","3","1","7,297","276,977","5,786","219,64","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","9544ec7f769b12af1432d946220d51d1","960","20-40","7,359","6-8","3","1","7,964","454,733","6,315","360,6","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","11f57666c1d50e518570e6da94f79750","1095","20-40","5,186","4-6","3","1","7,768","402,497","1,112","57,631","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","b6020e271da629cb983931fa4f58782d","900","20-40","7,37","6-8","3","1","8,102","491,395","5,647","342,485","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","386935c20c0acf2c72645f4412d6680e","1020","20-40","7,438","6-8","3","1","7,766","402,011","6,952","359,886","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","7a8ab136985819d4cea86ee490d8e250","1065","20-40","8,024","8-10","3","1","8,024","470,687","7,831","459,365","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","1cdb120d476956f2c42c5a14051a2c7e","945","20-40","6,592","6-8","3","1","7,127","231,713","5,476","178,049","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","47f05202884fd544bed8f8b2d99ae5c9","600","20-40","4,458","4-6","3","1","6,895","169,906","2,333","57,489","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","2828b5a92cc820ef08bf299639dcda2f","1020","20-40","7,77","6-8","3","1","8,113","494,477","7,263","442,662","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","014dc097cd4440b5390ef8f101b067ac","1020","20-40","7,479","6-8","3","1","7,809","413,373","6,991","370,057","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","1e8c1ca6c314bad90e53f504c050692b","1515","40-60","7,35","6-8","3","1","8,261","533,953","5,426","350,68","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","e8d0b7b9c8682db8e4dcacdab50470e6","525","0-20","3,632","2-4","3","1","6,983","193,314","1,656","45,847","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","14eab7bde6d1cce3435459cb4cfee05c","1020","20-40","7,431","6-8","3","1","7,759","400,052","6,946","358,132","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","0c2d3a05d4469d6820032b815504319d","165","0-20","2,732","2-4","3","1","8,055","478,84","0,428","25,418","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","c8b78996584f4db1fed7ad8ddc4c8ea1","1740","40-60","7,457","6-8","3","1","7,685","380,316","5,837","288,852","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","f955f4ecf1c5d0fc6997740f6de6ba51","1020","20-40","7,187","6-8","3","1","7,504","332,27","6,718","297,452","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","fdba0282f35896018eb4bad2f51adedc","900","20-40","6,761","6-8","3","1","7,48","325,766","5,213","227,048","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","3f2c34eeb26de1caa87815d7bf30feca","1020","20-40","7,254","6-8","3","1","7,574","350,685","6,78","313,938","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","3618c522c1b0a759809f48450da3fa08","165","0-20","2,843","2-4","3","1","7,873","430,399","0,418","22,846","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","69e62a98b2d1acc137dcc155ce56272c","960","20-40","7,327","6-8","3","1","7,866","428,507","6,237","339,802","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","a94e0d3a81633b9b7c7a4657296d997e","1770","60-80","6,621","6-8","3","1","7,469","322,806","3,465","149,755","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","df25615edb553e955100664010047cc9","960","20-40","6,903","6-8","3","1","7,364","294,877","5,84","233,835","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","043c138c6e8671c3a723a2cce65fe8fa","960","20-40","6,992","6-8","3","1","7,475","324,434","5,928","257,273","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","7a6d491fa543eee3dc5bb8c0e4bfcfe2","1020","20-40","7,624","6-8","3","1","7,96","453,729","7,126","406,184","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","a325c2f98f5bc04d3151b50d55944225","1950","60-80","7,315","6-8","3","1","8,342","555,295","4,955","329,86","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","ff38ca9e55cfde0be55148d5af0eb52d","900","20-40","6,755","6-8","3","1","7,433","313,333","5,181","218,382","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","b90ce9276cb072eafa1be17d2c06042d","1020","20-40","7,658","6-8","3","1","7,996","463,133","7,158","414,602","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","3f326d307f3b9c4c85eb480c86fed1ee","900","20-40","6,552","6-8","3","1","7,247","263,6","5,051","183,72","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","ec37a77c420bd41ea61c0e2978bea138","900","20-40","6,666","6-8","3","1","7,342","288,91","5,117","201,36","10"
"Cód. Curso","Curso","049a1fb518a38475c5fbcbc4855a02f9","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","c4e4f8366b0d35d62da6da3e5942a77b","630","20-40","4,976","4-6","3","1","7,131","232,77","2,581","84,24","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","0bbc10047746eba3485929297cadfe47","105","0-20","1,933","0-2","3","1","7,557","346,319","0,178","8,137","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","2ae76c0471671f03df517556c063139d","330","0-20","7,777","6-8","1","0","7,777","404,968","7,056","367,393","10"
"21201110","CIÊNCIAS BIOLÓGICAS (LIC) - M","eb7ae9025dc5e754303633aea0ea36f5","330","0-20","8,327","8-10","1","0","8,327","551,502","7,555","500,332","10"
