"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"13301100","ADMINISTRAÇÃO - D","504c7b64793db20c2550b8d2a4fa318a","2745","80-100","6,205","6-8","10","5","7,95","465,475","4,296","251,5","199"
"13301100","ADMINISTRAÇÃO - D","358077d041babd282feb369571c36ac8","3165","80-100","6,977","6-8","10","5","7,885","453,661","5,478","315,136","199"
"13301100","ADMINISTRAÇÃO - D","8cf4caac1ae3a5a6364b283342ed8759","3105","80-100","6,946","6-8","10","5","7,512","385,702","4,941","253,69","199"
"Cód. Curso","Curso","4e9c2d08caf20e133f5ca5a0fd265535","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"13301100","ADMINISTRAÇÃO - D","96bccf7c4c3ed52dae1d9092823cc1b8","3165","80-100","8,418","8-10","10","5","8,667","595,864","6,561","451,04","199"
"13301100","ADMINISTRAÇÃO - D","37247564abb18734f74138de8da00c32","3195","80-100","6,456","6-8","10","5","7,057","303,034","4,314","185,269","199"
"13301100","ADMINISTRAÇÃO - D","1f71042732b6d7e354d9d894bcefeed5","3240","80-100","6,346","6-8","10","5","7,497","383,031","4,457","227,737","199"
"13301100","ADMINISTRAÇÃO - D","8f400c3b6c4f278c1d97af25e1fa8508","2805","80-100","6,02","6-8","10","5","7,503","384,203","3,814","195,288","199"
"13301100","ADMINISTRAÇÃO - D","c7673649b22d5a431ad35496b6b7dc9e","3165","80-100","7,006","6-8","10","5","7,589","399,836","5,263","277,291","199"
"13301100","ADMINISTRAÇÃO - D","6405516cafc8d3cb66f9027b47ff1340","2010","60-80","4,786","4-6","10","5","6,925","279,099","1,909","76,927","199"
"13301100","ADMINISTRAÇÃO - D","548b05bd709627222ee7f7f66f89e473","2865","80-100","5,335","4-6","10","5","6,62","223,644","3,563","120,364","199"
"13301100","ADMINISTRAÇÃO - D","4bc3b85cb57af7228416b1e9964ada5f","3165","80-100","7,596","6-8","9","4","8,004","475,279","6,06","359,819","199"
"13301100","ADMINISTRAÇÃO - D","45a52757f37f110e9a9bc28953c2cfac","3165","80-100","7,745","6-8","9","4","7,966","468,272","5,926","348,37","199"
"13301100","ADMINISTRAÇÃO - D","fff6f0c580d96be82ef464aa344b47ad","1935","60-80","4,711","4-6","9","4","6,659","230,591","1,869","64,71","199"
"13301100","ADMINISTRAÇÃO - D","634567b90f797b02ea08699f9b6f4626","3165","80-100","8,14","8-10","9","4","8,234","517,092","7,183","451,086","199"
"13301100","ADMINISTRAÇÃO - D","548dd0d2004a215afb4e78e33e259cdc","2265","60-80","6,147","6-8","9","4","7,099","310,734","3,608","157,923","199"
"13301100","ADMINISTRAÇÃO - D","118c70e902fdfbc47d2af5454ad6958e","1665","40-60","6,324","6-8","9","4","6,952","283,987","2,689","109,821","199"
"13301100","ADMINISTRAÇÃO - D","a5b70a53110f5398495759fcaa659274","3285","80-100","8,096","8-10","9","4","8,359","539,822","5,856","378,187","199"
"13301100","ADMINISTRAÇÃO - D","c7730de549c8d242266163449bdb4b5a","2685","80-100","7,354","6-8","9","4","7,876","451,964","5,342","306,565","199"
"13301100","ADMINISTRAÇÃO - D","e10c05c8238bfca4076e5551daf7eea2","3165","80-100","8,25","8-10","9","4","8,525","569,923","7,17","479,337","199"
"13301100","ADMINISTRAÇÃO - D","5f77fe3efb311b915d19c033b299cd5b","2355","60-80","5,939","4-6","9","4","7,294","346,182","3,624","171,997","199"
"13301100","ADMINISTRAÇÃO - D","8f3de02c6f3d0876341e989a2a07bf84","1275","40-60","3,773","2-4","9","4","6,578","215,866","1,027","33,694","199"
"13301100","ADMINISTRAÇÃO - D","05cf137581823e8e7433da36a65131ff","2505","60-80","6,224","6-8","9","4","7,054","302,579","3,966","170,094","199"
"13301100","ADMINISTRAÇÃO - D","907cec1423fb801b65bce26c9cfefb92","2085","60-80","5,684","4-6","9","4","7,12","314,518","2,8","123,671","199"
"13301100","ADMINISTRAÇÃO - D","dde4196bd6efffda629782adca3e73d4","1725","40-60","5,974","4-6","9","4","7,554","393,398","2,532","131,857","199"
"13301100","ADMINISTRAÇÃO - D","583c41f8026ee25ef11b5debd4ec8308","1905","60-80","5,141","4-6","9","4","6,888","272,337","2,026","80,106","199"
"13301100","ADMINISTRAÇÃO - D","c783be304d20a33ee3537ceb8c8fd2d0","2685","80-100","6,283","6-8","9","4","6,858","266,764","4,472","173,951","199"
"13301100","ADMINISTRAÇÃO - D","dff38cb6466a052fbd1a1aed619d6666","2535","80-100","6,372","6-8","9","4","7,201","329,147","3,956","180,836","199"
"13301100","ADMINISTRAÇÃO - D","5bc031680976df8b1f17cf1b2a2699cd","1605","40-60","4,46","4-6","9","4","6,805","257,15","1,813","68,524","199"
"13301100","ADMINISTRAÇÃO - D","fa45397bf8acf52f466e2f6d18442b7d","2925","80-100","7,192","6-8","9","4","7,366","359,161","5,388","262,711","199"
"13301100","ADMINISTRAÇÃO - D","ef44d2c67b330889e40328e7e30f913a","2865","80-100","6,55","6-8","9","4","6,92","278,198","4,856","195,228","199"
"13301100","ADMINISTRAÇÃO - D","b3c6ca5c916c98dd5cfbd9b6ef1cf9e1","2745","80-100","7,343","6-8","9","4","7,749","428,906","5,494","304,072","199"
"13301100","ADMINISTRAÇÃO - D","b33e24ae4bf156542e16ead880c5687a","3195","80-100","6,987","6-8","9","4","7,731","425,598","6,235","343,222","199"
"13301100","ADMINISTRAÇÃO - D","1fab6fbbcafd88886496799612dbaab6","3165","80-100","8,384","8-10","9","4","8,476","561,132","7,394","489,504","199"
"13301100","ADMINISTRAÇÃO - D","bad975d247aed1ae4a98f879262cd63f","1305","40-60","3,994","2-4","9","4","6,601","220,14","1,15","38,358","199"
"13301100","ADMINISTRAÇÃO - D","a8a23541b9f798864735c6b01e9a36f3","3225","80-100","8,507","8-10","8","4","8,507","566,754","7,822","521,091","199"
"13301100","ADMINISTRAÇÃO - D","38d07d9d5b536b2d98087b17a82f4749","1485","40-60","5,565","4-6","8","4","7,305","348,142","2,069","98,605","199"
"13301100","ADMINISTRAÇÃO - D","a21b783f19519e28f0799c592f1b4a18","2865","80-100","7,571","6-8","8","4","8,364","540,687","6,853","443,045","199"
"13301100","ADMINISTRAÇÃO - D","ab6947f58fca9fa72137d1e79d005577","2865","80-100","7,231","6-8","8","4","7,988","472,328","6,545","387,03","199"
"13301100","ADMINISTRAÇÃO - D","b0abe7aae554ab67c9d1b083b5a04f30","2775","80-100","6,676","6-8","8","4","7,03","298,058","4,416","187,233","199"
"Cód. Curso","Curso","4e9c2d08caf20e133f5ca5a0fd265535","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"13301100","ADMINISTRAÇÃO - D","2135276c518736dfa3d57af752831145","3105","80-100","8,004","8-10","8","4","8,004","475,308","7,853","466,297","199"
"13301100","ADMINISTRAÇÃO - D","25ba117397ce3f19656fd4d82b4b8a57","990","20-40","3,687","2-4","8","4","7,255","338,958","1,001","46,768","199"
"13301100","ADMINISTRAÇÃO - D","457c9abb882ef659ece11b5fae437388","3105","80-100","7,939","6-8","8","4","7,939","463,361","7,641","445,959","199"
"13301100","ADMINISTRAÇÃO - D","d97b3f57c190101d1b0c9bfee4c52cca","1965","60-80","5,431","4-6","8","4","6,972","287,534","2,969","122,438","199"
"13301100","ADMINISTRAÇÃO - D","423352a9be8d3aedc99db20afff65685","2025","60-80","7,136","6-8","8","4","7,462","376,724","4,944","249,582","199"
"13301100","ADMINISTRAÇÃO - D","107a91d0f7af0633c80594ef285413cc","3105","80-100","8,648","8-10","8","4","8,648","592,411","8,484","581,18","199"
"13301100","ADMINISTRAÇÃO - D","27aace1b474626753e9d4b4d4a14b964","2445","60-80","6,875","6-8","8","4","7,402","365,855","4,985","246,354","199"
"13301100","ADMINISTRAÇÃO - D","6630073c0c1ef195e5bcb83b5eae21f4","2805","80-100","7,299","6-8","8","4","8,08","489,007","6,228","376,944","199"
"13301100","ADMINISTRAÇÃO - D","9210664fcb39f3270e1992c8a7cafc44","2505","60-80","6,55","6-8","8","4","7,155","320,872","5,004","224,399","199"
"13301100","ADMINISTRAÇÃO - D","79dac91d9bcf545043ba641459fec80b","2805","80-100","6,918","6-8","8","4","7,883","453,318","5,966","343,052","199"
"13301100","ADMINISTRAÇÃO - D","9d5560222f288509ccb8b1d907c261fc","3105","80-100","8,552","8-10","8","4","8,552","574,841","8,39","563,944","199"
"13301100","ADMINISTRAÇÃO - D","3239064c4313d7d26da3c5d7ae55042d","1965","60-80","6,412","6-8","8","4","7,44","372,766","4,141","207,478","199"
"13301100","ADMINISTRAÇÃO - D","8f27bc63244740ebebe5820f5709220f","3105","80-100","8,371","8-10","8","4","8,371","542,073","8,213","531,797","199"
"13301100","ADMINISTRAÇÃO - D","20d61b967f6f8ec25a30e1000d80f709","2730","80-100","7,056","6-8","8","4","7,876","451,936","5,805","333,087","199"
"13301100","ADMINISTRAÇÃO - D","3259149cf833fdb4e48354d97819a433","2805","80-100","7,147","6-8","8","4","7,912","458,472","6,334","367,065","199"
"13301100","ADMINISTRAÇÃO - D","df20debd3f56883ae104d3d1d139ddf4","3105","80-100","8,346","8-10","8","4","8,346","537,417","8,188","527,229","199"
"13301100","ADMINISTRAÇÃO - D","8ec0715838871319fad62a5ed38ce239","2685","80-100","6,736","6-8","8","4","7,296","346,551","3,389","160,985","199"
"13301100","ADMINISTRAÇÃO - D","ad851a1e3ecadc5644a50f961f8a8bc7","3165","80-100","8,699","8-10","8","4","8,688","599,709","8,194","565,602","199"
"13301100","ADMINISTRAÇÃO - D","a7ec09417aa8d31df2c01335da305b54","2745","80-100","6,657","6-8","8","4","6,806","257,393","5,656","213,887","199"
"13301100","ADMINISTRAÇÃO - D","50cf2035a82dec26f6912e476a94dde5","1905","60-80","6,522","6-8","8","4","7,196","328,323","3,742","170,73","199"
"13301100","ADMINISTRAÇÃO - D","561d33d8758a2638af03c7771a342b03","2685","80-100","7,449","6-8","8","4","7,777","433,881","6,119","341,379","199"
"13301100","ADMINISTRAÇÃO - D","2ab01ad6284aab65bc9fc811c488db1b","2265","60-80","5,782","4-6","8","4","6,715","240,765","3,539","126,914","199"
"13301100","ADMINISTRAÇÃO - D","bb21c182bbaf6c5da202f001bc955058","2625","80-100","6,774","6-8","8","4","7,121","314,699","5,411","239,142","199"
"13301100","ADMINISTRAÇÃO - D","786080283740d1c611acc55991a4720f","2685","80-100","7,307","6-8","7","3","7,397","364,951","6,214","306,585","199"
"13301100","ADMINISTRAÇÃO - D","657bd6775dee6d44d942729957586c8c","2505","60-80","7,516","6-8","7","3","7,672","414,954","6,778","366,561","199"
"13301100","ADMINISTRAÇÃO - D","90878e3d626ed47eeca04315edf7a241","2445","60-80","7,94","6-8","7","3","8,025","478,98","6,599","393,88","199"
"13301100","ADMINISTRAÇÃO - D","c4ca7817f5c2fba4bc90721071123f2e","2505","60-80","7,731","6-8","7","3","7,731","425,625","6,83","375,988","199"
"13301100","ADMINISTRAÇÃO - D","e774c9b702ace8e865028df0a15bedeb","2505","60-80","8,049","8-10","7","3","8,049","483,338","7,11","426,97","199"
"13301100","ADMINISTRAÇÃO - D","77603dbf7e976758ca029ca35e30425f","2685","80-100","7,299","6-8","7","3","7,462","376,685","6,925","349,585","199"
"13301100","ADMINISTRAÇÃO - D","484532ebd70d6afec9db4fec34cf2308","1665","40-60","5,92","4-6","7","3","7,115","313,64","3,574","157,544","199"
"13301100","ADMINISTRAÇÃO - D","b31bd1ed893dc92a02e59965db264ca3","1905","60-80","6,98","6-8","7","3","8,011","476,504","4,297","255,584","199"
"13301100","ADMINISTRAÇÃO - D","b23d0adbe325cdfa277cc6b365b25bab","1905","60-80","7,231","6-8","7","3","7,551","392,923","3,783","196,823","199"
"13301100","ADMINISTRAÇÃO - D","62c18b5db3bc82bd7bb9c9b632fa2391","1605","40-60","5,969","4-6","7","3","7,212","331,179","2,862","131,427","199"
"13301100","ADMINISTRAÇÃO - D","5f52bf7c28edd1aa257739260332c98c","2685","80-100","7,88","6-8","7","3","7,88","452,777","7,473","429,387","199"
"13301100","ADMINISTRAÇÃO - D","4993ec6f339c646d0af2e3402366e6ba","2505","60-80","8,054","8-10","7","3","8,054","484,426","7,115","427,931","199"
"13301100","ADMINISTRAÇÃO - D","a241b023ace44918ea5f15f2f1be2eda","2445","60-80","7,98","6-8","7","3","8,114","495,268","6,992","426,784","199"
"Cód. Curso","Curso","4e9c2d08caf20e133f5ca5a0fd265535","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"13301100","ADMINISTRAÇÃO - D","fdf42e38d3b9e95adcc9198a88472539","2505","60-80","8,897","8-10","7","3","8,897","637,636","8,048","576,765","199"
"13301100","ADMINISTRAÇÃO - D","459005b9a976642e90a926a753600028","2565","80-100","7,351","6-8","7","3","7,88","452,717","6,674","383,431","199"
"13301100","ADMINISTRAÇÃO - D","775f5b723afac71d1e7e19426730220a","2265","60-80","6,481","6-8","7","3","7,134","317,117","4,922","218,791","199"
"13301100","ADMINISTRAÇÃO - D","74ddf192b158379c7041559217d56b1d","2685","80-100","7,755","6-8","7","3","7,928","461,412","7,358","428,216","199"
"13301100","ADMINISTRAÇÃO - D","f56f9b6ce33a04f978392c290eca8e82","2025","60-80","6,496","6-8","7","3","6,937","281,22","4,005","162,341","199"
"13301100","ADMINISTRAÇÃO - D","703419932c528947d5e283e688b23560","2505","60-80","8,311","8-10","7","3","8,311","531,141","7,518","480,436","199"
"13301100","ADMINISTRAÇÃO - D","ef926f5b594376f065493322c073e23f","2505","60-80","7,362","6-8","7","3","7,362","358,44","6,354","309,4","199"
"13301100","ADMINISTRAÇÃO - D","d47452aea2486558bd11e92a9eaaecbe","2385","60-80","6,954","6-8","7","3","7,257","339,333","5,43","253,909","199"
"13301100","ADMINISTRAÇÃO - D","07d4436fc270351dd776702b9a035df4","1395","40-60","5,658","4-6","7","3","6,947","283,099","2,078","84,696","199"
"13301100","ADMINISTRAÇÃO - D","b79c32660cb3916d489b6e3c8c973710","855","20-40","3,646","2-4","7","3","6,86","267,211","0,642","25,015","199"
"13301100","ADMINISTRAÇÃO - D","ee7f39b08becf3e97bc15d3c65cf4345","1605","40-60","5,437","4-6","7","3","6,881","271,086","2,826","111,329","199"
"13301100","ADMINISTRAÇÃO - D","ee7a2f23266d658a3e4c6a1050afc26a","2505","60-80","8,461","8-10","7","3","8,461","558,363","7,653","505,06","199"
"13301100","ADMINISTRAÇÃO - D","8ca5a010dc8000767ec89a29cbeaff9c","2115","60-80","7,916","6-8","7","3","8,028","479,676","5,056","302,065","199"
"13301100","ADMINISTRAÇÃO - D","3e9f1f0b01a265b7594fcef2dd1d4c13","1365","40-60","4,934","4-6","7","3","6,601","220,13","2,416","80,553","199"
"13301100","ADMINISTRAÇÃO - D","be5ddaa51687ae2cad45a9824051463a","945","20-40","6,775","6-8","6","3","7,594","400,624","2,829","149,226","199"
"13301100","ADMINISTRAÇÃO - D","065b1a8b31f939679737423d56f1037b","2025","60-80","7,583","6-8","6","3","7,716","422,927","6,393","350,408","199"
"13301100","ADMINISTRAÇÃO - D","44b297e48d8405b83e62b4fde14e606d","1845","40-60","7,602","6-8","6","3","7,602","402,074","5,722","302,67","199"
"13301100","ADMINISTRAÇÃO - D","e157d7569e2e60507ae8520b0c7549df","1545","40-60","8,007","8-10","6","3","8,317","532,25","6,253","400,169","199"
"13301100","ADMINISTRAÇÃO - D","4910777649bdd1e5ee4edcf8b60af755","1845","40-60","6,437","6-8","6","3","7,037","299,471","4,84","205,971","199"
"13301100","ADMINISTRAÇÃO - D","a6da5529fd9e5cf62c43f84f1175bf2a","2385","60-80","8,564","8-10","6","3","8,564","577,107","8,394","565,613","199"
"13301100","ADMINISTRAÇÃO - D","4833eea281af5600a171eac1b3c1dc97","1245","20-40","4,859","4-6","6","3","7,371","360,151","2,276","111,193","199"
"13301100","ADMINISTRAÇÃO - D","6d8cc9056a01bdbf0a8f2a7cb2afeda9","2205","60-80","7,725","6-8","6","3","7,725","424,54","6,986","383,913","199"
"13301100","ADMINISTRAÇÃO - D","2b933ca677db8c0984fbed8c400a9360","1845","40-60","7,545","6-8","6","3","7,545","391,725","5,679","294,879","199"
"13301100","ADMINISTRAÇÃO - D","abe60427afe45f0d3ec964f2a49ac005","1365","40-60","5,489","4-6","6","3","7,605","402,761","2,122","112,395","199"
"13301100","ADMINISTRAÇÃO - D","c14cc11e8dda2301f8bb7b98e60d38ad","1785","40-60","6,815","6-8","6","3","7,443","373,202","4,792","240,259","199"
"13301100","ADMINISTRAÇÃO - D","632c24c332aa930cc83035a1857e385c","2025","60-80","6,965","6-8","6","3","7,161","322,035","5,611","252,295","199"
"13301100","ADMINISTRAÇÃO - D","f4ac58e4581fdec13dcae0efade8afdf","2445","60-80","8,782","8-10","6","3","8,782","616,76","9,046","635,273","199"
"13301100","ADMINISTRAÇÃO - D","2bf67ab20c4ea9e1ca3bf2eb63af4dbe","2265","60-80","8,479","8-10","6","3","8,582","580,374","7,777","525,922","199"
"13301100","ADMINISTRAÇÃO - D","62e86982f3db5ff35269cdda03d05447","1905","60-80","7,223","6-8","6","3","7,872","451,178","5,313","304,533","199"
"13301100","ADMINISTRAÇÃO - D","958da8c69b2e8875e10ac4b3c14c3f09","585","0-20","3,989","2-4","6","3","7,687","417,591","0,339","18,408","199"
"13301100","ADMINISTRAÇÃO - D","ac121796dbd0b333063396c9d713f123","1185","20-40","4,779","4-6","6","3","6,58","216,248","1,951","64,122","199"
"13301100","ADMINISTRAÇÃO - D","71fe80b28a8a74f3f3a62bfeb0fac654","1665","40-60","5,674","4-6","6","3","6,577","215,671","3,684","120,803","199"
"13301100","ADMINISTRAÇÃO - D","6f5adf690a52362ca8a5f94b7beef202","1725","40-60","6,94","6-8","6","3","7,955","466,415","4,169","244,437","199"
"13301100","ADMINISTRAÇÃO - D","a4c5ba6935815a4cf0b91f750c2f4ec1","885","20-40","4,136","4-6","6","3","6,839","263,389","1,57","60,456","199"
"13301100","ADMINISTRAÇÃO - D","55a1e9c26822b98bf397366b9108e1f7","2025","60-80","7,453","6-8","6","3","7,611","403,799","6,306","334,56","199"
"13301100","ADMINISTRAÇÃO - D","3713d7e6eb37778cf48aa70bb1c68b08","1425","40-60","5,7","4-6","6","3","7,06","303,581","2,897","124,555","199"
"Cód. Curso","Curso","4e9c2d08caf20e133f5ca5a0fd265535","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"13301100","ADMINISTRAÇÃO - D","368ff7248a1557505554c8e28f9d9383","2145","60-80","7,631","6-8","6","3","7,724","424,287","6,79","372,967","199"
"13301100","ADMINISTRAÇÃO - D","c88d83e5e7fc684f2a871e191bdaa0e6","2565","80-100","7,098","6-8","6","3","7,454","375,276","5,559","279,877","199"
"13301100","ADMINISTRAÇÃO - D","00b91c3dc572a5cfc47dded1c982441a","2100","60-80","7,841","6-8","6","3","8,157","503,155","6,299","388,5","199"
"13301100","ADMINISTRAÇÃO - D","e2975c8031db4e972042d18fec291a42","1845","40-60","7,586","6-8","5","2","7,586","399,265","7,076","372,395","199"
"13301100","ADMINISTRAÇÃO - D","509bc1bd44105161df6060bbf7f9a556","1845","40-60","8,467","8-10","5","2","8,467","559,38","7,897","521,734","199"
"13301100","ADMINISTRAÇÃO - D","3ef718b6621318e1ee40af5e45a4abff","1545","40-60","6,745","6-8","5","2","7,655","411,732","4,402","236,784","199"
"13301100","ADMINISTRAÇÃO - D","344e1bcd185f2f6c2fdf94dfe16e4dcd","1845","40-60","7,956","6-8","5","2","7,956","466,534","7,421","435,137","199"
"13301100","ADMINISTRAÇÃO - D","c4bcc635103aa0c77cae664afd95e284","1665","40-60","6,591","6-8","5","2","7,568","395,881","5,161","269,977","199"
"13301100","ADMINISTRAÇÃO - D","7ac2210a7b49741c817431460c89207a","1665","40-60","7,249","6-8","5","2","7,766","431,922","5,899","328,083","199"
"13301100","ADMINISTRAÇÃO - D","c040fd3b99be78f4726f9af40b288370","1845","40-60","7,667","6-8","5","2","7,78","434,452","7,028","392,451","199"
"13301100","ADMINISTRAÇÃO - D","33bd1e829a1ce7a01a15614327a8b7ad","1905","60-80","8,529","8-10","5","2","8,529","570,739","7,963","532,858","199"
"13301100","ADMINISTRAÇÃO - D","0d176d050f39cf97111b8b5fd9f509e2","2025","60-80","6,021","6-8","5","2","8,341","536,612","1,493","96,069","199"
"13301100","ADMINISTRAÇÃO - D","eef08553953840b2dd54b92ba6faa749","1485","40-60","6,555","6-8","5","2","7,769","432,454","4,694","261,302","199"
"13301100","ADMINISTRAÇÃO - D","fdd40c75788126fab4fdbd8ab89eccdf","1245","20-40","5,732","4-6","5","2","7,56","394,548","3,434","179,224","199"
"13301100","ADMINISTRAÇÃO - D","2d87a5199da5a2eca1224879f0c4b512","1605","40-60","6,83","6-8","5","2","7,174","324,281","5,064","228,887","199"
"13301100","ADMINISTRAÇÃO - D","58d429cc2b86edaed1dc1e98d9061974","1845","40-60","7,379","6-8","5","2","7,635","408,134","5,533","295,796","199"
"13301100","ADMINISTRAÇÃO - D","0beecab6008a853fcb90e0b555d8a177","1905","60-80","8,598","8-10","5","2","8,598","583,196","8,28","561,638","199"
"13301100","ADMINISTRAÇÃO - D","1ef7bb87d5810ddd53b77cf3cd08f48e","1845","40-60","7,574","6-8","5","2","7,768","432,382","7,017","390,581","199"
"13301100","ADMINISTRAÇÃO - D","5aa55e39df3d9471ac3b4c14fd140e45","1845","40-60","7,556","6-8","5","2","7,798","437,852","6,727","377,68","199"
"13301100","ADMINISTRAÇÃO - D","74118ea9c6c5ccd5703ffe961f7a629e","1005","20-40","3,975","2-4","5","2","6,346","173,79","1,662","45,506","199"
"13301100","ADMINISTRAÇÃO - D","ea5ef7a891a59896381687bcfdb3a586","1845","40-60","7,924","6-8","5","2","8,107","493,885","7,323","446,139","199"
"13301100","ADMINISTRAÇÃO - D","91e1eff1e65463bff330a7cc7abd01f6","1545","40-60","6,943","6-8","5","2","7,584","398,954","5,306","279,085","199"
"13301100","ADMINISTRAÇÃO - D","0eb4fa1aebc6f330bfaf60fe4c3b89bb","1905","60-80","8,65","8-10","5","2","8,65","592,79","8,331","570,876","199"
