"Cód..Curso","Curso","Aluno","CH.integralizada","Faixa.CH..","CRA","Faixa.CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"13301100","ADMINISTRAÇÃO - D","c5aa4005feca3bcd791cd804e3b73d25","2505","60-80","6,937","6-8","10","5","7,295","346,244","4,633","219,892","199"
"13301100","ADMINISTRAÇÃO - D","c85c2792eb1a44d4c832041d8869607e","3165","80-100","7,028","6-8","10","5","7,449","374,372","5,351","268,911","199"
"13301100","ADMINISTRAÇÃO - D","4c32c8895b4b52e4eab47cac92d1e46c","3105","80-100","6,982","6-8","10","5","7,512","385,702","5,329","273,631","199"
"13301100","ADMINISTRAÇÃO - D","629c238035eeb317839b16d9afb32e67","2805","80-100","5,743","4-6","10","5","7,883","453,318","3,886","223,43","199"
"13301100","ADMINISTRAÇÃO - D","4ff4671c165c0cb22a30140fe2c37e8f","2745","80-100","6,701","6-8","10","5","7,296","346,551","2,881","136,837","199"
"13301100","ADMINISTRAÇÃO - D","8120a11c7874e44bfabed2d15aad0160","2355","60-80","6,464","6-8","10","5","7,166","322,9","2,925","131,777","199"
"13301100","ADMINISTRAÇÃO - D","c0dedf149cf843135f92655682dc643f","2805","80-100","5,41","4-6","10","5","6,746","246,478","3,375","123,317","199"
"13301100","ADMINISTRAÇÃO - D","dc64a52187dffc2cbf00636bda260509","2865","80-100","6,51","6-8","10","5","7,121","314,758","4,301","190,115","199"
"Cód. Curso","Curso","151100a466cf6dc945ffe78e1027f044","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"13301100","ADMINISTRAÇÃO - D","4c2bacc4e68fb455808bf1fe72974dcc","3195","80-100","6,797","6-8","9","4","7,566","395,56","5,471","286,043","199"
"13301100","ADMINISTRAÇÃO - D","b2744d36e13d9208725096b613a668c9","3105","80-100","7,781","6-8","9","4","7,912","458,441","6,642","384,902","199"
"13301100","ADMINISTRAÇÃO - D","21e30fa5e80f8d0d5ff62e4b808a9377","3105","80-100","8,207","8-10","9","4","8,278","525,119","6,823","432,832","199"
"13301100","ADMINISTRAÇÃO - D","380153d8cba9db6dca0621e3b351f3b0","3105","80-100","7,774","6-8","9","4","7,924","460,725","6,653","386,82","199"
"13301100","ADMINISTRAÇÃO - D","bad73b89262239cf7cd2a053094ef638","3135","80-100","8,319","8-10","9","4","8,319","532,552","7,187","460,087","199"
"13301100","ADMINISTRAÇÃO - D","98f06090785c7d117cd6a273aff6460a","1905","60-80","6,98","6-8","9","4","8,011","476,504","3,381","201,132","199"
"13301100","ADMINISTRAÇÃO - D","07f6f85eec9bf6925e3df5bdc6cf17a2","2385","60-80","7,27","6-8","9","4","7,527","388,418","3,828","197,536","199"
"13301100","ADMINISTRAÇÃO - D","211e5c20a541dcfb4aac216f3b07e0c3","1845","40-60","6,12","6-8","9","4","7,244","337,053","2,442","113,626","199"
"13301100","ADMINISTRAÇÃO - D","f390dbe709b9269ed4e177ddadf9096c","3105","80-100","7,559","6-8","9","4","8,289","527,139","6,367","404,914","199"
"13301100","ADMINISTRAÇÃO - D","e7dbb0b51478433da04c4cea054616e6","2805","80-100","7,205","6-8","9","4","8,076","488,326","5,15","311,42","199"
"13301100","ADMINISTRAÇÃO - D","74aa82c039e2e79db444ed4e24d05b8c","2865","80-100","8,027","8-10","9","4","8,868","632,373","6,459","460,598","199"
"13301100","ADMINISTRAÇÃO - D","e9d1545b5a7e9b238a45cfe48fb801b6","2565","80-100","6,369","6-8","9","4","7,109","312,556","4,231","186,001","199"
"13301100","ADMINISTRAÇÃO - D","53d1e9ba4c5f7aee6d090a59a6697d59","2805","80-100","6,764","6-8","9","4","7,1","310,854","4,69","205,353","199"
"13301100","ADMINISTRAÇÃO - D","2a26fc492ec5214c52a4fcfe261f8bfc","3105","80-100","8,545","8-10","9","4","8,545","573,611","7,452","500,211","199"
"13301100","ADMINISTRAÇÃO - D","a82758c1abe469ac97dcfe034862d673","2865","80-100","6,682","6-8","9","4","7,381","361,981","5,18","254,023","199"
"13301100","ADMINISTRAÇÃO - D","084f2af1f1a88626f223e51b2b59b993","2805","80-100","6,814","6-8","9","4","7,257","339,347","4,328","202,393","199"
"13301100","ADMINISTRAÇÃO - D","663d2243484763d94eb00af391eb043e","1605","40-60","5,437","4-6","9","4","6,881","271,086","2,291","90,241","199"
"13301100","ADMINISTRAÇÃO - D","962d9cdebcacf02d2f517bdece09393c","3105","80-100","8,662","8-10","9","4","8,662","594,871","7,553","518,75","199"
"13301100","ADMINISTRAÇÃO - D","7b88f2c44ee60f0ed289fcf5bc7dfb09","2715","80-100","7,651","6-8","9","4","7,874","451,611","4,962","284,605","199"
"13301100","ADMINISTRAÇÃO - D","e1e9a316237ec7f87022397fee7d32af","2565","80-100","7,578","6-8","8","4","7,682","416,773","6,084","330,043","199"
"13301100","ADMINISTRAÇÃO - D","41b57bfe18ca928e24e77924f7eac177","2385","60-80","7,626","6-8","8","4","7,626","406,582","4,993","266,2","199"
"13301100","ADMINISTRAÇÃO - D","d6ef265b65a89c6ea9963420f1b269d2","2265","60-80","6,315","6-8","8","4","6,991","290,984","4,22","175,666","199"
"13301100","ADMINISTRAÇÃO - D","2158d73f165775355b674610a48f0279","3165","80-100","8,491","8-10","8","4","8,491","563,89","8,333","553,399","199"
"13301100","ADMINISTRAÇÃO - D","518fcea8b343d7bb91424af366c8f1bd","2835","80-100","8,016","8-10","8","4","8,016","477,404","7,031","418,764","199"
"13301100","ADMINISTRAÇÃO - D","89348116a7a2391645d2fe842ed78314","2385","60-80","7,522","6-8","8","4","7,522","387,596","5,529","284,908","199"
"13301100","ADMINISTRAÇÃO - D","630ae67f782fd533d31dd6aec56140c1","1905","60-80","6,589","6-8","8","4","7,431","370,993","4,188","209,099","199"
"13301100","ADMINISTRAÇÃO - D","9bebce7db31e8431911fc1ac242237a3","2685","80-100","7,123","6-8","8","4","7,278","343,262","5,668","267,31","199"
"13301100","ADMINISTRAÇÃO - D","b54ffbdfd25da938863642cc28c08da7","3165","80-100","8,881","8-10","8","4","8,881","634,733","8,881","634,733","199"
"13301100","ADMINISTRAÇÃO - D","adb8faa9c0b3a4520d96d3e9e4bbd90a","2745","80-100","8,184","8-10","8","4","8,544","573,391","6,68","448,306","199"
"13301100","ADMINISTRAÇÃO - D","a4f459a777667c7c9319f44c51d9614b","1905","60-80","7,223","6-8","8","4","7,872","451,178","3,15","180,567","199"
"13301100","ADMINISTRAÇÃO - D","4ed90ce4fa2e30cd315a98051560b426","1425","40-60","4,339","4-6","8","4","6,512","203,851","1,592","49,824","199"
"13301100","ADMINISTRAÇÃO - D","5df9e08e0d58bf145765da12f77689da","1965","60-80","5,571","4-6","8","4","6,537","208,548","3,038","96,923","199"
"13301100","ADMINISTRAÇÃO - D","65b0d40785380f9a22224f976cbb470d","2265","60-80","7,194","6-8","8","4","7,999","474,381","4,327","256,576","199"
"13301100","ADMINISTRAÇÃO - D","a989a1cd320a20d24d4a9199dfb04faf","2505","60-80","7,369","6-8","8","4","7,568","396,007","5,588","292,416","199"
"13301100","ADMINISTRAÇÃO - D","3d1b520b7d1c9fd777bfabbbec4a9182","2745","80-100","7,727","6-8","8","4","7,802","438,446","6,622","372,13","199"
"13301100","ADMINISTRAÇÃO - D","0ec95775a0e9c8d1d96c7206453bf451","3285","80-100","7,537","6-8","8","4","7,826","442,874","6,148","347,922","199"
"Cód. Curso","Curso","151100a466cf6dc945ffe78e1027f044","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"13301100","ADMINISTRAÇÃO - D","2334218f46da3eefd49d1335bc24d84b","2580","80-100","7,024","6-8","8","4","8,068","486,869","5,254","317,034","199"
"13301100","ADMINISTRAÇÃO - D","89da3b4b0ac794b4cbf0def2663e4a42","1845","40-60","7,586","6-8","7","3","7,586","399,265","5,072","266,927","199"
"13301100","ADMINISTRAÇÃO - D","2d233df6b79fcfd30199ddc98c00c8cd","2565","80-100","8,382","8-10","7","3","8,382","544,066","7,764","503,915","199"
"13301100","ADMINISTRAÇÃO - D","e07504aaa9076801da36c64569f8f87c","2025","60-80","6,709","6-8","7","3","7,477","379,441","3,609","183,14","199"
"13301100","ADMINISTRAÇÃO - D","98a22a9e53b7195a7e22d9b0bcedeb70","2505","60-80","7,956","6-8","7","3","7,956","466,459","7,196","421,93","199"
"13301100","ADMINISTRAÇÃO - D","00852c5141564e502384054aaebb9574","2445","60-80","6,793","6-8","7","3","7,563","395,085","5,639","294,59","199"
"13301100","ADMINISTRAÇÃO - D","5555691a91c252dc2ab88903dfc1ccf0","2265","60-80","6,849","6-8","7","3","7,425","369,985","5,363","267,209","199"
"13301100","ADMINISTRAÇÃO - D","a22e6701c3662c6d4e9cf1da72bab5d3","2565","80-100","7,927","6-8","7","3","8,015","477,176","7,253","431,859","199"
"13301100","ADMINISTRAÇÃO - D","d59a0384923963395210080483367432","2625","80-100","8,514","8-10","7","3","8,514","568,039","7,89","526,394","199"
"13301100","ADMINISTRAÇÃO - D","ce0428b03395d4276b563bb0501c96ad","1425","40-60","5,657","4-6","7","3","7,708","421,494","3,256","178,058","199"
"13301100","ADMINISTRAÇÃO - D","9e331bb4e4fcd9da832a939860a6d0f9","2205","60-80","6,731","6-8","7","3","7,075","306,277","4,732","204,843","199"
"13301100","ADMINISTRAÇÃO - D","d475cfa49947174488bd1e44a8dafd5e","2565","80-100","7,515","6-8","7","3","7,693","418,638","5,975","325,166","199"
"13301100","ADMINISTRAÇÃO - D","5b1921df5c7435e741afb9ae28bcbaa7","2625","80-100","8,557","8-10","7","3","8,557","575,833","8,111","545,813","199"
"13301100","ADMINISTRAÇÃO - D","03a22ecc35434ef7a20f79a838f5fdf6","2505","60-80","7,48","6-8","7","3","7,621","405,59","6,578","350,099","199"
"13301100","ADMINISTRAÇÃO - D","c2c182c826b4db536fdf7f9dad76956f","2625","80-100","7,908","6-8","7","3","8,098","492,39","7,108","432,149","199"
"13301100","ADMINISTRAÇÃO - D","c4f5594ad8dfb01a69c6c9508e1cfebf","1605","40-60","4,325","4-6","7","3","6,493","200,556","2,165","66,865","199"
"13301100","ADMINISTRAÇÃO - D","07e94004f545ed9db496e69d50cf2fd2","2505","60-80","8,013","8-10","7","3","8,15","501,849","7,035","433,189","199"
"13301100","ADMINISTRAÇÃO - D","ba87f877a56903601a590bf1a93ea30d","2205","60-80","7,092","6-8","7","3","7,728","425,035","5,549","305,198","199"
"13301100","ADMINISTRAÇÃO - D","f42e34286d27b47a921fc49543b01ce0","2565","80-100","8,621","8-10","7","3","8,621","587,454","7,985","544,101","199"
"13301100","ADMINISTRAÇÃO - D","34ab90502c11b5cb0ac59346ebb9e715","2145","60-80","7,219","6-8","7","3","7,62","405,466","4,936","262,627","199"
"13301100","ADMINISTRAÇÃO - D","94e85a24832460f0777bb8d54795a396","2325","60-80","9,033","8-10","6","3","9,033","662,348","8,625","632,425","199"
"13301100","ADMINISTRAÇÃO - D","72eb2196f28d0f654158b671f3b05d82","2265","60-80","8,714","8-10","6","3","8,714","604,34","7,896","547,639","199"
"13301100","ADMINISTRAÇÃO - D","e8acae4d28d9b5382d71117052c31b3e","2400","60-80","8,935","8-10","6","3","8,935","644,545","9,034","651,673","199"
"13301100","ADMINISTRAÇÃO - D","2360f473673ad8112648fa34673001d9","2385","60-80","8,172","8-10","6","3","8,415","550,012","6,26","409,18","199"
"13301100","ADMINISTRAÇÃO - D","7a92f4cac348479f5553cbe2f8ec7505","2385","60-80","6,768","6-8","6","3","7,329","352,572","2,008","96,581","199"
"13301100","ADMINISTRAÇÃO - D","e8afb120fbf07bab0921fd02516f1bf6","2565","80-100","7,749","6-8","6","3","7,849","446,995","6,964","396,604","199"
"13301100","ADMINISTRAÇÃO - D","42405afbb5caa7674d5c07970da515b9","1965","60-80","7,1","6-8","6","3","7,75","429,125","5,877","325,422","199"
"13301100","ADMINISTRAÇÃO - D","ac822bf39bac9937556bc096bf23f605","2205","60-80","7,528","6-8","6","3","7,952","465,858","6,745","395,111","199"
"13301100","ADMINISTRAÇÃO - D","ed93d70cb26df893bc37a0650f173b7d","1905","60-80","8,904","8-10","6","3","8,904","638,896","6,173","442,972","199"
"13301100","ADMINISTRAÇÃO - D","316b64bdda60dd46e6b128b7f7486270","2505","60-80","7,923","6-8","6","3","7,923","460,579","8,361","486,046","199"
"13301100","ADMINISTRAÇÃO - D","e7556c911a5931b6d600a5eeab1872b8","1605","40-60","5,541","4-6","6","3","7,386","362,929","3,442","169,143","199"
"13301100","ADMINISTRAÇÃO - D","8458687bd2c791460a5b60095aecc013","2385","60-80","8,404","8-10","6","3","8,528","570,474","8,158","545,72","199"
"13301100","ADMINISTRAÇÃO - D","585aeed1adc9915d4d7dbe237da36c6c","1785","40-60","6,844","6-8","6","3","7,69","418,129","4,812","261,652","199"
"13301100","ADMINISTRAÇÃO - D","ef0f652342387cf3d86355df00b73ca6","2400","60-80","7,675","6-8","6","3","8,08","489,013","6,482","392,322","199"
"13301100","ADMINISTRAÇÃO - D","b1db16b939562547ac590265456daa29","2205","60-80","8,969","8-10","6","3","8,97","650,999","6,49","470,991","199"
"13301100","ADMINISTRAÇÃO - D","bc22ea61aad473a3dd38d7b6858b2d91","2265","60-80","7,846","6-8","6","3","7,956","466,449","7,395","433,593","199"
"Cód. Curso","Curso","151100a466cf6dc945ffe78e1027f044","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"13301100","ADMINISTRAÇÃO - D","679d8c93851fc71d03846b2cb9d446ac","2325","60-80","7,921","6-8","6","3","8,006","475,691","7,645","454,2","199"
"13301100","ADMINISTRAÇÃO - D","d6e9f1c28a66b75b9d689ccb048dbb41","2265","60-80","7,897","6-8","6","3","7,897","455,73","7,535","434,852","199"
"13301100","ADMINISTRAÇÃO - D","d15098b1c3feacc37d8f010c35ac59c4","1725","40-60","7,42","6-8","6","3","7,762","431,19","5,274","292,965","199"
"13301100","ADMINISTRAÇÃO - D","69bf2b135bb87dd4039e7d9c1102db82","1965","60-80","6,945","6-8","6","3","7,688","417,742","5,379","292,264","199"
"13301100","ADMINISTRAÇÃO - D","978cf8885234708fb357083c25c1667c","1365","40-60","5,044","4-6","6","3","7,086","308,257","2,83","123,135","199"
"13301100","ADMINISTRAÇÃO - D","20ff71f8a25aac8789982c0393b4af35","2205","60-80","8,361","8-10","6","3","8,361","540,082","7,766","501,687","199"
"13301100","ADMINISTRAÇÃO - D","b0ea051e0b5a0c37732f0e63a9fdfdfe","1725","40-60","6,948","6-8","6","3","7,457","375,845","4,757","239,767","199"
"13301100","ADMINISTRAÇÃO - D","e62a1ddbf82f60822246f71d72a1a365","1965","60-80","8,22","8-10","6","3","8,22","514,496","6,804","425,902","199"
"13301100","ADMINISTRAÇÃO - D","41da5ee5c6f33cbfd06889fc071e2fe1","1665","40-60","5,797","4-6","6","3","7,249","337,886","3,689","171,942","199"
"13301100","ADMINISTRAÇÃO - D","b8a20a8f0adc85ee41f31789096b6709","1965","60-80","8,384","8-10","5","2","8,384","544,341","8,328","540,73","199"
"13301100","ADMINISTRAÇÃO - D","a4dc47b19ba18f712544d21c2c2a932c","1485","40-60","8,5","8-10","5","2","8,5","565,441","7,667","509,998","199"
"13301100","ADMINISTRAÇÃO - D","ca9de489164fdbd28430e526d8b3edc9","945","20-40","6,994","6-8","5","2","7,438","372,336","3,075","153,93","199"
"13301100","ADMINISTRAÇÃO - D","57af58d8c06507ca39d477892c393e9e","1785","40-60","7,157","6-8","5","2","7,512","385,733","6,065","311,434","199"
"13301100","ADMINISTRAÇÃO - D","1c728cd0deae4e41fe25fa32248c1a9e","1665","40-60","7,068","6-8","5","2","7,068","305,121","4,892","211,165","199"
"13301100","ADMINISTRAÇÃO - D","b7261b4c619a371ec37c8d2234008d3c","1965","60-80","8,202","8-10","5","2","8,202","511,165","8,147","507,773","199"
"13301100","ADMINISTRAÇÃO - D","289d74da37edbbaa62412c363a6d0f05","1965","60-80","8,584","8-10","5","2","8,584","580,711","8,527","576,858","199"
"13301100","ADMINISTRAÇÃO - D","72ba0f7094b5fe394660986d2012a670","1725","40-60","6,615","6-8","5","2","6,817","259,463","5,558","211,545","199"
"13301100","ADMINISTRAÇÃO - D","3d43406adee9499800cd9adaeee65b4f","1965","60-80","8,769","8-10","5","2","8,769","614,304","8,711","610,228","199"
"13301100","ADMINISTRAÇÃO - D","42b82e0ceccf36c1d8c2bd7f11c80c4e","1545","40-60","6,839","6-8","5","2","7,207","330,275","5,041","231,041","199"
"13301100","ADMINISTRAÇÃO - D","23ba6a8426714bf411974c7c6f526649","1545","40-60","6,629","6-8","5","2","7,217","332,217","4,963","228,427","199"
"13301100","ADMINISTRAÇÃO - D","0d1211e28ac4df775651f0911a56a691","1605","40-60","8,03","8-10","5","2","8,342","536,663","6,272","403,488","199"
"13301100","ADMINISTRAÇÃO - D","36a938ef12b96c615458f37738273637","1965","60-80","8,184","8-10","5","2","8,184","507,972","8,13","504,601","199"
"13301100","ADMINISTRAÇÃO - D","56716515bac477773f17b7f65a845f42","975","20-40","3,73","2-4","5","2","5,838","81,38","0,309","4,306","199"
"13301100","ADMINISTRAÇÃO - D","c6108ae52d76617ac99ae568ce3b4dc9","1965","60-80","7,925","6-8","5","2","7,925","460,914","7,873","457,855","199"
"13301100","ADMINISTRAÇÃO - D","c26357c1e231055315ab70ed3bd3eb9e","1965","60-80","7,702","6-8","5","2","7,702","420,38","7,651","417,59","199"
"13301100","ADMINISTRAÇÃO - D","a02fcf13b6c5b5309f381abfc63d5d5f","1725","40-60","7,329","6-8","5","2","7,539","390,709","6,248","323,818","199"
"13301100","ADMINISTRAÇÃO - D","4a004595b941ad57a98a975f074d7fa0","630","0-20","4,012","4-6","5","2","7,867","450,271","1,547","88,573","199"
"13301100","ADMINISTRAÇÃO - D","a4b46690855b6aad0b851aa716c9390f","1455","40-60","3,836","2-4","5","2","7,2","329,039","1,203","54,961","199"
"13301100","ADMINISTRAÇÃO - D","7e84a9f343dd76bd4b531f3587f4482b","1335","40-60","5,839","4-6","5","2","6,897","273,872","3,541","140,598","199"
"13301100","ADMINISTRAÇÃO - D","ff8067d5b2d3acd1fcb8746d2ae4bf42","945","20-40","4,401","4-6","5","2","7,093","309,532","2,014","87,873","199"
"13301100","ADMINISTRAÇÃO - D","170d313c87d121d9b3c88dd8519d3c81","1905","60-80","6,673","6-8","5","2","7,314","349,681","5,38","257,248","199"
"13301100","ADMINISTRAÇÃO - D","3da762ebf73310b1c46c48f75c8e8c1d","2625","80-100","7,202","6-8","5","2","7,202","329,456","7,155","327,27","199"
"13301100","ADMINISTRAÇÃO - D","57420b307d6272c613af135080102879","585","0-20","4,027","4-6","5","2","6,918","277,749","0,649","26,044","199"
"13301100","ADMINISTRAÇÃO - D","7c4a2eae907a14537c6d0be577ee0080","1965","60-80","7,698","6-8","5","2","7,698","419,547","7,647","416,763","199"
"13301100","ADMINISTRAÇÃO - D","09f0e01fea2535b84c8fe3125beec144","1305","40-60","7,44","6-8","4","2","7,782","434,804","5,877","328,364","199"
"13301100","ADMINISTRAÇÃO - D","b008de311e4b764fc3fd195323f964c0","1185","20-40","7,148","6-8","4","2","7,79","436,306","4,955","277,53","199"
"Cód. Curso","Curso","151100a466cf6dc945ffe78e1027f044","CH integralizada","Faixa CH %","CRA","Faixa CRA","Semestres","Anos","MC","MCN","IEA","IEAN","Amostra"
"13301100","ADMINISTRAÇÃO - D","b870d7203a1769a00e406d473b6a20e6","1425","40-60","7,049","6-8","4","2","7,754","429,725","5,976","331,179","199"
"13301100","ADMINISTRAÇÃO - D","09d96b11686161d1e0e36b025984676d","975","20-40","6,215","6-8","4","2","7,231","334,635","3,254","150,576","199"
"13301100","ADMINISTRAÇÃO - D","b03ae3c99f80b817705d2da16fadd779","945","20-40","4,945","4-6","4","2","6,806","257,455","2,814","106,436","199"
"13301100","ADMINISTRAÇÃO - D","e9c8370d2c92477455a112c76a469313","510","0-20","3,724","2-4","4","2","7,247","337,597","1,118","52,101","199"
"13301100","ADMINISTRAÇÃO - D","c18a8b159c1c70dc7d5ccec21c8b8e76","1305","40-60","8,012","8-10","4","2","8,38","543,703","6,329","410,605","199"
"13301100","ADMINISTRAÇÃO - D","8267d5e08a0d01f8096c5cecffc0c201","885","20-40","4,676","4-6","4","2","7,597","401,162","2,457","129,769","199"
"13301100","ADMINISTRAÇÃO - D","a7a3658ee2e9c05470565706b0e5a210","1605","40-60","7,687","6-8","4","2","7,687","417,584","7,796","423,521","199"
"13301100","ADMINISTRAÇÃO - D","8ed92a54e802c8ecea1af6912480a7d2","1305","40-60","8,131","8-10","4","2","8,131","498,346","6,705","410,958","199"
"13301100","ADMINISTRAÇÃO - D","44e86a8cc2d5671e1c56bceafac986c4","1305","40-60","6,714","6-8","4","2","7,259","339,699","5,26","246,176","199"
"13301100","ADMINISTRAÇÃO - D","d479f85f7327ef537557c816b7c30ad6","1605","40-60","7,168","6-8","4","2","7,276","342,805","7,113","335,15","199"
"13301100","ADMINISTRAÇÃO - D","1805e2c4c474bc4673ee69bb7e818248","1245","20-40","6,938","6-8","4","2","7,123","315,017","5,111","226,046","199"
"13301100","ADMINISTRAÇÃO - D","c737b3e7932d5f8bf8e95dc639765287","1605","40-60","7,662","6-8","4","2","7,662","412,995","7,491","403,773","199"
"13301100","ADMINISTRAÇÃO - D","465e97d3e05b1e10fbc194dddac51db5","1065","20-40","6,102","6-8","4","2","6,739","245,287","3,701","134,716","199"
"13301100","ADMINISTRAÇÃO - D","72967a728b8e4714378aaf9325132b56","1305","40-60","7,329","6-8","4","2","7,686","417,455","5,805","315,262","199"
"13301100","ADMINISTRAÇÃO - D","df3b77336cdce577011258230cc5c328","1245","20-40","6,412","6-8","4","2","7,301","347,443","4,816","229,167","199"
"13301100","ADMINISTRAÇÃO - D","6f009b526a50190131439a973950c80e","1425","40-60","6,533","6-8","4","2","7,131","316,45","5,434","241,156","199"
"13301100","ADMINISTRAÇÃO - D","f99d03ad794333523c6b0c505c5970b0","1485","40-60","7,606","6-8","4","2","7,606","402,88","6,86","363,377","199"
"13301100","ADMINISTRAÇÃO - D","e9ce8431e73a4b352432cfa09531572a","1305","40-60","7,699","6-8","4","2","8,076","488,313","6,099","368,774","199"
"13301100","ADMINISTRAÇÃO - D","177544e40b8e609ca810e830037410a0","525","0-20","4,145","4-6","4","2","7,2","329,039","1,241","56,706","199"
"13301100","ADMINISTRAÇÃO - D","286d59d9121a260a20d633abc0f385af","405","0-20","3,387","2-4","4","2","6,137","135,742","0,796","17,614","199"
"13301100","ADMINISTRAÇÃO - D","9d1524d8b95c67a92f9ecec1ad4c362d","1350","40-60","7,962","6-8","4","2","7,962","467,648","6,792","398,941","199"
"13301100","ADMINISTRAÇÃO - D","c0cbab76e6327140ffb15973cbe11195","1065","20-40","7,675","6-8","3","1","8,023","478,615","6,815","406,563","199"
"13301100","ADMINISTRAÇÃO - D","7d12c021f1a1437da84138d9a5b23990","1125","20-40","8,549","8-10","3","1","8,549","574,412","8,104","544,467","199"
